"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L4_ce4c6db9","pathogen_or_aggregate_exposure","group",2,"STR:cytomegalovirus","Cytomegalovirus",116,116,0,1,1,"STR:d_7",FALSE
"group_L4_ced6d0e0","disease_vs_normal","group",2,"MeSH:D009362","Neoplasm Metastasis",45,45,1,0,1,"MeSH:D009362",FALSE
"group_L4_cf06aa80","small_molecule","group",2,"CHEBI:134200","α-<small>D</small>-Glc<em>p</em>NAc-(1→3)-[<em>P</em>-6-[CH<small><sub>2</sub></small>]<small><sub>5</sub></small>NH<small><sub>2</sub></small>]-α-<small>D</small>-Glc<em>p</em>NAc-(1→2)-<small>D</small>-GroA",2,2,0,2,2,"STR:ly2109761|STR:rsl3_2_um",TRUE
"group_L4_cf9be884","disease_vs_normal","group",2,"STR:asthma","asthma",24,24,1,0,1,"STR:asthma",FALSE
"group_L4_cfd187b6","pathogen_or_aggregate_exposure","group",2,"CHEBI:32780","<small>D</small>-tyrosin-<em>O</em><small><sup>4</small></sup>-yl group",12,12,0,0,0,"",FALSE
"group_L4_cfea8848","disease_vs_normal","group",2,"MeSH:D006801","Humans",5,5,1,0,1,"MeSH:D055752",FALSE
"group_L4_cfef477d","small_molecule","group",3,"CHEBI:68507","UDP-<em>N</em>-acetyl-3-<em>O</em>-(1-carboxyvinyl)-α-<small>D</small>-glucosamine",6,6,0,3,3,"CHEBI:69120|STR:1nm_romidepsin_1um_ipatasertib|STR:epigallocatechin",TRUE
"group_L4_cff4f925","disease_vs_normal","group",11,"UNK",NA,89,89,0,0,0,"",FALSE
"group_L4_cff95a01","disease_vs_normal","group",2,"MeSH:D009165","Mycobacterium Infections, Nontuberculous",5,5,2,0,2,"STR:1|STR:non_small_cell_lung_cancer_cells",TRUE
"group_L4_d02899ca","disease_vs_normal","group",13,"UNK",NA,143,143,0,0,0,"",FALSE
"group_L4_d0719c4b","pathogen_or_aggregate_exposure","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_d072545a","cytokine_stim","group",2,"MeSH:D015850","Interleukin-6",5,5,0,1,1,"STR:il_6",FALSE
"group_L4_d07d0c3d","disease_vs_normal","group",4,"UNK",NA,93,93,0,0,0,"",FALSE
"group_L4_d093df65","pathogen_or_aggregate_exposure","group",2,"MeSH:D015497","HIV-1",3,3,0,0,0,"",FALSE
"group_L4_d0ad8212","disease_vs_normal","group",3,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L4_d0bd604a","small_molecule","group",2,"CHEBI:3202","Buchananine",5,5,0,2,2,"STR:cells_following_treatment_with_decitabine|STR:cytarabine_0_3um",TRUE
"group_L4_d0c65a88","small_molecule","group",2,"CHEBI:9948","verapamil",28,28,0,0,0,"",FALSE
"group_L4_d0d1930b","disease_vs_normal","group",16,"UNK",NA,160,160,0,0,0,"",FALSE
"group_L4_d0d3b825","pathogen_or_aggregate_exposure","group",3,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L4_d0d96134","small_molecule","group",3,"CHEBI:4911","etoposide",9,9,0,4,4,"CHEBI:4911|STR:etoposide_100um|STR:treated_with_10_um_etoposide_for_24_hours|STR:treated_with_40_um_etoposide_for_24_hours",TRUE
"group_L4_d1652ba6","disease_vs_normal","group",14,"MeSH:D010190","Pancreatic Neoplasms",52,52,1,0,1,"MeSH:D010190",FALSE
"group_L4_d19bc6e1","small_molecule","group",2,"CHEBI:145431","indisulam",4,4,0,1,1,"CHEBI:145431",FALSE
"group_L4_d2038450","disease_vs_normal","group",14,"MeSH:D000544","Alzheimer Disease",119,119,1,0,1,"MeSH:D000544",FALSE
"group_L4_d24082b2","disease_vs_normal","group",2,"MeSH:D015451","Leukemia, Lymphocytic, Chronic, B-Cell",18,18,1,0,1,"MeSH:D015451",FALSE
"group_L4_d2500705","disease_vs_normal","group",2,"STR:osteoarthritis","osteoarthritis",10,10,1,0,1,"STR:osteoarthritis",FALSE
"group_L4_d2f862f7","disease_vs_normal","group",2,"UNK",NA,22,22,0,0,0,"",FALSE
"group_L4_d3a98823","pathogen_or_aggregate_exposure","group",2,"STR:3_doses_of_1_8m_pfspz_sporozoites","3 doses of 1.8m pfspz sporozoites",44,44,0,1,1,"STR:3_doses_of_1_8m_pfspz_sporozoites",FALSE
"group_L4_d4337150","cytokine_stim","group",2,"HGNC:6000","IL1RN",8,8,0,0,0,"",FALSE
"group_L4_d4359d12","disease_vs_normal","group",2,"MeSH:D010634","Phenobarbital",6,6,1,0,1,"MeSH:D010634",FALSE
"group_L4_d47442e5","disease_vs_normal","group",3,"STR:lucap_93_pdx_tumor","lucap 93 pdx tumor",7,7,1,0,1,"STR:lucap_93_pdx_tumor",FALSE
"group_L4_d48bc32d","disease_vs_normal","group",9,"UNK",NA,772,772,0,0,0,"",FALSE
"group_L4_d4b02387","disease_vs_normal","group",4,"UNK",NA,63,63,0,0,0,"",FALSE
"group_L4_d4b45b63","small_molecule","group",7,"CHEBI:17105","4-maleylacetoacetate",23,23,0,4,4,"CHEBI:16330|STR:10nm_dht|STR:5_dihydrotestosterone_100nm_4hr|STR:androgen_induction",TRUE
"group_L4_d4ddfcda","small_molecule","group",3,"CHEBI:16990","bilirubin IXα",3,3,0,2,2,"STR:ifng_6hr|STR:tnf_stimulated",TRUE
"group_L4_d4deb21f","disease_vs_normal","group",26,"UNK",NA,225,225,0,0,0,"",FALSE
"group_L4_d4ee2767","disease_vs_normal","group",2,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L4_d536b3e2","disease_vs_normal","group",3,"STR:multiple_sclerosis","multiple sclerosis",87,87,1,0,1,"STR:multiple_sclerosis",FALSE
"group_L4_d55727cb","disease_vs_normal","group",5,"UNK",NA,81,81,0,0,0,"",FALSE
"group_L4_d55c6e09","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L4_d5b68dd9","disease_vs_normal","group",2,"MeSH:D011225","Pre-Eclampsia",13,13,1,0,1,"MeSH:D011225",FALSE
"group_L4_d5b7e0ff","disease_vs_normal","group",2,"MeSH:D008545","Melanoma",3,3,1,0,1,"MeSH:D008545",FALSE
"group_L4_d5c44a21","small_molecule","group",2,"CHEBI:134134","1-acylglycerol 20:5",15,15,0,2,2,"STR:d_8|STR:dapt_gsi",TRUE
"group_L4_d5e71e35","cytokine_stim","group",2,"STR:interferon gamma","Interferon gamma",3,3,0,2,2,"STR:after_ifn_gamma_treatment_48_hours|STR:ifny_treatment_50iu",TRUE
"group_L4_d63ee1eb","small_molecule","group",2,"STR:10um_of_1_s_and_uv_a_irradiated_for_30_minutes_in_a_photoreactor_with_8_lzc_uva_bulbs","10um of 1-s and uv-a irradiated for 30 minutes in a photoreactor with 8 lzc-uva bulbs",2,2,0,1,1,"STR:10um_of_1_s_and_uv_a_irradiated_for_30_minutes_in_a_photoreactor_with_8_lzc_uva_bulbs",FALSE
"group_L4_d652a208","small_molecule","group",2,"STR:fc","fc",60,60,0,1,1,"STR:fc",FALSE
"group_L4_d677257e","small_molecule","group",2,"CHEBI:78543","ponatinib",4,4,0,1,1,"CHEBI:78543",FALSE
"group_L4_d684fe36","disease_vs_normal","group",2,"MeSH:D006870",NA,19,19,6,0,6,"STR:1|STR:2|STR:3|STR:ad|STR:nos",TRUE
"group_L4_d6b91285","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L4_d7034605","disease_vs_normal","group",2,"STR:hct116_colon_cancer_cell_line","hct116 colon cancer cell line",11,11,1,0,1,"STR:hct116_colon_cancer_cell_line",FALSE
"group_L4_d73a20dd","pathogen_or_aggregate_exposure","group",2,"STR:escherichia coli","Escherichia coli",3,3,0,1,1,"STR:e_coli",FALSE
"group_L4_d73d35ef","disease_vs_normal","group",16,"UNK",NA,234,234,0,0,0,"",FALSE
"group_L4_d77dcf5a","disease_vs_normal","group",2,"STR:lucap_145_1_pdx_tumor","lucap 145.1 pdx tumor",4,4,1,0,1,"STR:lucap_145_1_pdx_tumor",FALSE
"group_L4_d7c81c44","disease_vs_normal","group",2,"MeSH:D015473","Leukemia, Promyelocytic, Acute",5,5,1,0,1,"MeSH:D015473",FALSE
"group_L4_d7cccfec","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L4_d7ebfd0c","pathogen_or_aggregate_exposure","group",3,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L4_d8081efa","small_molecule","group",2,"CHEBI:78105","dihexadecanoyl phosphatidic acid",2,2,0,0,0,"",FALSE
"group_L4_d80879ca","small_molecule","group",2,"CHEBI:136050","ozenoxacin",3,3,0,1,1,"STR:infliximab",FALSE
"group_L4_d818deda","cytokine_stim","group",3,"CHEBI:16994","1-(β-<small>D</small>-galactosyl)-2-(2-hydroxyacyl)sphingosine",9,9,0,2,2,"STR:ifn|STR:ifn_gamma",TRUE
"group_L4_d8341cd7","pathogen_or_aggregate_exposure","group",2,"UNK",NA,56,56,0,0,0,"",FALSE
"group_L4_d836bfc4","disease_vs_normal","group",2,"MeSH:D013274","Stomach Neoplasms",9,9,1,0,1,"MeSH:D013274",FALSE
"group_L4_d851207a","cytokine_stim","group",2,"MeSH:D053583","Interleukin-1beta",3,3,0,2,2,"STR:50_ng_ml_il1b|STR:treated_with_il_1_and_ifn_for_24_hours",TRUE
"group_L4_d8691638","disease_vs_normal","group",3,"MeSH:D009369","Neoplasms",5,5,1,0,1,"MeSH:D009369",FALSE
"group_L4_d86cce34","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_d86d1cfd","small_molecule","group",12,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",63,63,0,15,15,"CHEBI:231324|CHEBI:231356|CHEBI:233362|CHEBI:61397|CHEBI:90943",TRUE
"group_L4_d8bf55fa","disease_vs_normal","group",2,"STR:breast_cancer_tissue","breast cancer tissue.",13,13,1,0,1,"STR:breast_cancer_tissue",FALSE
"group_L4_d8d0c5ab","disease_vs_normal","group",3,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L4_d8e43109","small_molecule","group",2,"CHEBI:61397","neratinib",11,11,0,1,1,"STR:neratinib_675_nm",FALSE
"group_L4_d8eaaf6f","disease_vs_normal","group",2,"STR:glioblastoma_gbm","glioblastoma (gbm)",8,8,1,0,1,"STR:glioblastoma_gbm",FALSE
"group_L4_d9336fcf","disease_vs_normal","group",9,"UNK",NA,18,18,0,0,0,"",FALSE
"group_L4_d9465f2c","disease_vs_normal","group",2,"STR:ovary","ovary",8,8,1,0,1,"STR:ovary",FALSE
"group_L4_da6b7570","cytokine_stim","group",3,"STR:transforming growth factor beta 1","Transforming growth factor beta 1",13,13,0,3,3,"STR:tgf|STR:tgf_b1|STR:tgfb1",TRUE
"group_L4_da78f0cb","small_molecule","group",2,"CHEBI:30778","gallic acid",5,5,0,2,2,"CHEBI:45863|STR:20nm_paclitaxel",TRUE
"group_L4_da86d57e","disease_vs_normal","group",4,"UNK",NA,19,19,0,0,0,"",FALSE
"group_L4_dac30bdb","small_molecule","group",2,"STR:drug_treated","drug treated",5,5,0,1,1,"STR:drug_treated",FALSE
"group_L4_db0505f2","small_molecule","group",3,"CHEBI:16985","5β-androstane-3,17-dione",5,5,0,2,2,"STR:fgf_2_3_days|STR:fgf2",TRUE
"group_L4_db3c6f45","disease_vs_normal","group",2,"UNK",NA,22,22,0,0,0,"",FALSE
"group_L4_dbc89d49","small_molecule","group",3,"CHEBI:75929","<small>D</small>-cycloserine(1+)",10,10,0,3,3,"CHEBI:137113|STR:0_5um_jq1|STR:250_nm_jq1_for_6_hours",TRUE
"group_L4_dbcea02a","small_molecule","group",2,"CHEBI:30971","2<em>H</em>-azirine",15,15,0,1,1,"STR:treated_with_dox_for_24_hours",FALSE
"group_L4_dc3b310e","small_molecule","group",2,"CHEBI:15647","leukotriene B<small><sub>4</sub></small>",7,7,0,1,1,"CHEBI:15647",FALSE
"group_L4_dc6b7aa2","disease_vs_normal","group",3,"UNK",NA,77,77,0,0,0,"",FALSE
"group_L4_dc914c4d","small_molecule","group",2,"CHEBI:78823","<em>O</em>-(<em>S</em>-3-oxo-4-methylhexanoylpantetheine-4'-phosphoryl)serine(1−) residue",9,9,0,0,0,"",FALSE
"group_L4_dca2b964","small_molecule","group",3,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L4_dcd2be6a","disease_vs_normal","group",9,"UNK",NA,46,46,0,0,0,"",FALSE
"group_L4_dcef6300","disease_vs_normal","group",2,"STR:human_colorectal_cancer_tissue","human colorectal cancer tissue",62,62,1,0,1,"STR:human_colorectal_cancer_tissue",FALSE
"group_L4_dcf95700","disease_vs_normal","group",2,"STR:ovarian_tumor","ovarian tumor",4,4,1,0,1,"STR:ovarian_tumor",FALSE
"group_L4_dd1ea4f1","small_molecule","group",2,"MeSH:D016572","Cyclosporine",5,5,0,1,1,"STR:cyclosporine_a",FALSE
"group_L4_dd567066","disease_vs_normal","group",3,"UNK",NA,18,18,0,0,0,"",FALSE
"group_L4_dd765589","disease_vs_normal","group",4,"MeSH:D006283","Health Physics",7,7,2,0,2,"MeSH:D006528|STR:human_hepatocellular_carcinoma_cell_line",TRUE
"group_L4_dd79e08f","disease_vs_normal","group",5,"MeSH:D008175","Lung Neoplasms",129,129,1,0,1,"MeSH:D008175",FALSE
"group_L4_dd9fe2db","small_molecule","group",2,"STR:rituximab","rituximab",26,26,0,0,0,"",FALSE
"group_L4_ddc4b574","small_molecule","group",9,"CHEBI:17126","carnitine",93,93,0,4,4,"CHEBI:16412|STR:362|STR:bm4|STR:stimulated_with_lps_for_8h",TRUE
"group_L4_ddd132f0","small_molecule","group",3,"STR:transforming growth factor beta","Transforming growth factor beta",11,11,0,2,2,"STR:2d_tgfb|STR:treated_with_tgf_at_1nm_for_16_hrs",TRUE
"group_L4_de393b9b","small_molecule","group",2,"STR:adalimumab","Adalimumab",77,77,0,1,1,"STR:adalimumab",FALSE
"group_L4_de455ecb","small_molecule","group",3,"CHEBI:5516","sodium aurothiomalate",5,5,0,2,2,"CHEBI:64310|STR:500_nm_crizotinib",TRUE
"group_L4_deda8dff","small_molecule","group",13,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",82,82,0,21,21,"CHEBI:229222|CHEBI:90943|STR:2_m_osimertinib_9d|STR:24_hours_no_infection_post_baricitinib|STR:500nm_entrectinib",TRUE
"group_L4_def55ca0","small_molecule","group",2,"CHEBI:133681","4-ethylphenyl sulfate(1−)",3,3,0,2,2,"STR:100ng_ml_tweak|STR:tweak_100ng_ml_stimulated",TRUE
"group_L4_df45317e","small_molecule","group",2,"STR:ykl_5_124_1000_nm","ykl-5-124 (1000 nm)",10,10,0,1,1,"STR:ykl_5_124_1000_nm",FALSE
"group_L4_df86baab","disease_vs_normal","group",2,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L4_dfd0f86e","cytokine_stim","group",3,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L4_dfd2e66a","disease_vs_normal","group",3,"STR:neuroblastoma","neuroblastoma",8,8,1,0,1,"STR:neuroblastoma",FALSE
"group_L4_e00e12ac","small_molecule","group",3,"CHEBI:16469","17β-estradiol",14,14,0,5,5,"STR:0_hr_10_nm_e2|STR:10_nm_e2|STR:2_hr_10_nm_e2|STR:4_hr_10_nm_e2|STR:8_hr_10_nm_e2",TRUE
"group_L4_e0354e41","small_molecule","group",4,"UNK",NA,19,19,0,0,0,"",FALSE
"group_L4_e0424ae1","small_molecule","group",2,"CHEBI:134223","2-amino-6-(1-hydroxypropyl)-8-methylpteridine-4,7(3<em>H</em>,8<em>H</em>)-dione",2,2,0,2,2,"STR:10_um_abiraterone_acetate|STR:castration_enzalutamide",TRUE
"group_L4_e07b15b6","disease_vs_normal","group",6,"MeSH:D055752","Small Cell Lung Carcinoma",27,27,1,0,1,"MeSH:D055752",FALSE
"group_L4_e0a15b82","small_molecule","group",2,"MeSH:D005959","Glucosidases",5,5,0,0,0,"",FALSE
"group_L4_e12edb43","disease_vs_normal","group",3,"STR:nash","nash",23,23,1,0,1,"STR:nash",FALSE
"group_L4_e174ac4a","disease_vs_normal","group",2,"MeSH:D012878","Skin Neoplasms",4,4,1,0,1,"MeSH:D012878",FALSE
"group_L4_e17f65dd","cytokine_stim","group",2,"CHEBI:17236","2-hydroxy-6-oxohexa-2,4-dienoic acid",7,7,0,1,1,"STR:il_13",FALSE
"group_L4_e1b21bbc","disease_vs_normal","group",2,"MeSH:D016640","Diabetes, Gestational",30,30,1,0,1,"STR:gdm",FALSE
"group_L4_e1d42ae1","small_molecule","group",2,"CHEBI:230508","birabresib",5,5,0,1,1,"STR:otx_015_treated",FALSE
"group_L4_e1f47810","small_molecule","group",2,"STR:infliximab","Infliximab",3,3,0,0,0,"",FALSE
"group_L4_e26efbea","disease_vs_normal","group",19,"MeSH:D000077192","Adenocarcinoma of Lung",209,209,1,0,1,"MeSH:D000077192",FALSE
"group_L4_e27d8422","disease_vs_normal","group",8,"MeSH:D015470","Leukemia, Myeloid, Acute",235,235,1,0,1,"MeSH:D015470",FALSE
"group_L4_e2a08871","cytokine_stim","group",2,"HGNC:11892","TNF",6,6,0,1,1,"STR:tumor_necrosis_factor",FALSE
"group_L4_e2a929c0","small_molecule","group",2,"MeSH:D009428","Netilmicin",2,2,0,0,0,"",FALSE
"group_L4_e2b9db4d","cytokine_stim","group",3,"MeSH:D020381","Interleukin-17",17,17,0,3,3,"STR:il_17a|STR:il_25|STR:il17_ifn_g",TRUE
"group_L4_e2f0b5a0","small_molecule","group",2,"MeSH:D009156","Muzolimine",14,14,0,0,0,"",FALSE
"group_L4_e2fc1731","disease_vs_normal","group",3,"STR:biliary_atresia","biliary atresia",166,166,1,0,1,"STR:biliary_atresia",FALSE
"group_L4_e3411cdf","pathogen_or_aggregate_exposure","group",2,"STR:trichomonas tenax","Trichomonas tenax",6,6,0,2,2,"STR:cocultured_with_trichomonas_tenax|STR:cocultured_with_trichomonas_tenax_at_moi1",TRUE
"group_L4_e3c95c99","small_molecule","group",5,"MeSH:D000001","Calcimycin",62,62,0,0,0,"",FALSE
"group_L4_e43d491e","disease_vs_normal","group",4,"STR:prostate_cancer_cell_line","prostate cancer cell line",8,8,1,0,1,"STR:prostate_cancer_cell_line",FALSE
"group_L4_e4b54747","disease_vs_normal","group",3,"STR:lung_cancer_cell_lines","lung cancer cell lines",3,3,1,0,1,"STR:lung_cancer_cell_lines",FALSE
"group_L4_e4b7781e","disease_vs_normal","group",5,"STR:primary_tumor","primary tumor",76,76,1,0,1,"STR:primary_tumor",FALSE
"group_L4_e4e9bfb7","cytokine_stim","group",2,"HGNC:6001","IL2",10,10,0,1,1,"STR:il2",FALSE
"group_L4_e50d8f4d","disease_vs_normal","group",2,"UNK",NA,23,23,0,0,0,"",FALSE
"group_L4_e57b53b3","small_molecule","group",7,"CHEBI:50756","acridone",21,21,0,6,6,"CHEBI:90695|CHEBI:90705|STR:huh7_cells_were_treated_with_chronic_sorafenib|STR:sorafenib_10_m|STR:sorafenib_10_um_12h",TRUE
"group_L4_e5a500b6","disease_vs_normal","group",5,"MeSH:D015179","Colorectal Neoplasms",14,14,1,0,1,"MeSH:D015179",FALSE
"group_L4_e6223c30","disease_vs_normal","group",2,"MeSH:D009423","Nervous System Neoplasms",2,2,0,0,0,"",FALSE
"group_L4_e6a871c0","small_molecule","group",2,"CHEBI:88507","PS(20:3(8Z,11Z,14Z)/16:0)",2,2,0,1,1,"CHEBI:72317",FALSE
"group_L4_e6caa452","disease_vs_normal","group",2,"STR:high_grade_serous_ovarian_carcinoma","high-grade serous ovarian carcinoma",41,41,1,0,1,"STR:high_grade_serous_ovarian_carcinoma",FALSE
"group_L4_e6e7e889","disease_vs_normal","group",2,"STR:osteoarthritis","osteoarthritis",7,7,1,0,1,"STR:osteoarthritis",FALSE
"group_L4_e73e5d9e","disease_vs_normal","group",2,"STR:ovarian_adenocarcinoma","ovarian adenocarcinoma",7,7,1,0,1,"STR:ovarian_adenocarcinoma",FALSE
"group_L4_e77ab6a4","disease_vs_normal","group",2,"STR:lucap_73cr_pdx_tumor","lucap 73cr pdx tumor",2,2,1,0,1,"STR:lucap_73cr_pdx_tumor",FALSE
"group_L4_e7bdc543","small_molecule","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L4_e7f86f88","disease_vs_normal","group",2,"STR:prostate_cancer_tissue","prostate cancer tissue",5,5,1,0,1,"STR:prostate_cancer_tissue",FALSE
"group_L4_e84bba05","cytokine_stim","group",3,"MeSH:D053583","Interleukin-1beta",25,25,0,3,3,"STR:3_ng_ml_of_il_1b_for_6h|STR:il1beta|STR:il1beta_treated",TRUE
"group_L4_e8a8804d","disease_vs_normal","group",2,"MeSH:D005757","Gastritis, Atrophic",3,3,0,0,0,"",FALSE
"group_L4_e8a99d7c","small_molecule","group",2,"CHEBI:2704","anastrozole",3,3,0,1,1,"CHEBI:2704",FALSE
"group_L4_e8d09144","disease_vs_normal","group",2,"MeSH:D001943","Breast Neoplasms",36,36,1,0,1,"MeSH:D001943",FALSE
"group_L4_e9121ab9","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L4_e917ba60","disease_vs_normal","group",2,"STR:ibd","ibd",21,21,1,0,1,"STR:ibd",FALSE
"group_L4_e9385ef2","disease_vs_normal","group",2,"STR:intestinal","intestinal",8,8,2,0,2,"STR:intestinal|STR:n_a",TRUE
"group_L4_e94d4281","disease_vs_normal","group",2,"STR:ad","ad",31,31,1,0,1,"STR:ad",FALSE
"group_L4_e9610bf8","disease_vs_normal","group",5,"STR:liver_tumor","liver tumor",15,15,1,0,1,"STR:liver_tumor",FALSE
"group_L4_e973d068","disease_vs_normal","group",2,"MeSH:D016640","Diabetes, Gestational",8,8,1,0,1,"STR:gdm",FALSE
"group_L4_e99723f3","small_molecule","group",2,"CHEBI:75928","(<i>S</i>)-2-hydroxyhexadecanoate",3,3,0,3,3,"CHEBI:67271|STR:0_5um_jq1|STR:tivantinib",TRUE
"group_L4_e9a5e55e","disease_vs_normal","group",2,"STR:human_lung_cancer_cell_line","human lung cancer cell line",4,4,1,0,1,"STR:human_lung_cancer_cell_line",FALSE
"group_L4_e9bf48b1","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L4_e9d8c56a","small_molecule","group",2,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",4,4,0,2,2,"STR:adagrasib_bi3406|STR:adagrasib_cetuximab",TRUE
"group_L4_ea3025a1","disease_vs_normal","group",2,"STR:neuroendocrine_prostate_cancer","neuroendocrine prostate cancer",5,5,1,0,1,"STR:neuroendocrine_prostate_cancer",FALSE
"group_L4_ea3ebb6a","disease_vs_normal","group",4,"MeSH:D009369","Neoplasms",32,32,1,0,1,"MeSH:D009369",FALSE
"group_L4_ea614112","small_molecule","group",2,"CHEBI:34884","naphthyl-2-methyl-succinyl-CoA",4,4,0,0,0,"",FALSE
"group_L4_ea6cccf0","small_molecule","group",2,"CHEBI:16240","hydrogen peroxide",10,10,0,2,2,"CHEBI:16240|STR:hydrogen_peroxide_400_m",TRUE
"group_L4_eaab2ea4","small_molecule","group",3,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L4_eacbae07","small_molecule","group",3,"CHEBI:28908","bambermycin",35,35,0,1,1,"STR:lsd1_inhibition",FALSE
"group_L4_eaf2cf6c","small_molecule","group",2,"CHEBI:50105","TNP-ATP<small><sup>5−</small></sup>",20,20,0,0,0,"",FALSE
"group_L4_eb019d60","small_molecule","group",2,"CHEBI:63630","tolcapone",12,12,0,4,4,"STR:0_2um_trog|STR:1um_romidepsin_treatment|STR:25um_trog|STR:5um_trog",TRUE
"group_L4_eb1a256a","disease_vs_normal","group",7,"UNK",NA,110,110,0,0,0,"",FALSE
"group_L4_ebb64d32","disease_vs_normal","group",5,"STR:colorectal_cancer_cell_line","colorectal cancer cell line",11,11,1,0,1,"STR:colorectal_cancer_cell_line",FALSE
"group_L4_ebb6a8f5","small_molecule","group",2,"MeSH:D004002","Clodronic Acid",2,2,0,0,0,"",FALSE
"group_L4_ebd02455","cytokine_stim","group",2,"CHEBI:15946","<em>keto</em>-<small>D</small>-fructose 6-phosphate",11,11,0,2,2,"STR:16_hours|STR:il_2",TRUE
"group_L4_ebf1b42f","disease_vs_normal","group",2,"STR:lucap_77cr_pdx_tumor","lucap 77cr pdx tumor",4,4,1,0,1,"STR:lucap_77cr_pdx_tumor",FALSE
"group_L4_ec1cbdac","cytokine_stim","group",2,"STR:interferon gamma","Interferon gamma",4,4,0,2,2,"STR:after_ifn_gamma_treatment_48_hours|STR:ifn_g",TRUE
"group_L4_ec7f312a","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L4_ec80f0e9","small_molecule","group",9,"CHEBI:379896","17β-hydroxy-17-methylestra-4,9,11-trien-3-one",48,48,0,7,7,"CHEBI:379896|STR:10nm_r1881_for_48_hours|STR:1nm_r1881|STR:1nm_r1881_for_24_hours|STR:r1881_10nm_16h",TRUE
"group_L4_ecb56668","pathogen_or_aggregate_exposure","group",2,"CHEBI:6364","laminarin",5,5,0,2,2,"CHEBI:50749|STR:timepoint_15_weeks_on_acitretin_and_9_weeks_on_tapered_dose_of_mycophenolate_mofetil",TRUE
"group_L4_ed177ce9","small_molecule","group",2,"CHEBI:88577","PI(18:0/18:3(6Z,9Z,12Z))",2,2,0,1,1,"CHEBI:85993",FALSE
"group_L4_ed188ff3","disease_vs_normal","group",2,"STR:prostate_cancer_pdx","prostate cancer pdx",4,4,1,0,1,"STR:prostate_cancer_pdx",FALSE
"group_L4_ed38c507","small_molecule","group",15,"MeSH:D000989","Antistreptolysin",49,49,0,0,0,"",FALSE
"group_L4_eda28231","disease_vs_normal","group",17,"MeSH:D008175","Lung Neoplasms",135,135,1,0,1,"MeSH:D008175",FALSE
"group_L4_edaf3d9f","disease_vs_normal","group",2,"STR:cf","cf",10,10,1,0,1,"STR:cf",FALSE
"group_L4_ee0bc91e","small_molecule","group",7,"UNK",NA,79,79,0,0,0,"",FALSE
"group_L4_ee18c197","disease_vs_normal","group",3,"STR:lesional","lesional",26,26,1,0,1,"STR:lesional",FALSE
"group_L4_ee41d116","small_molecule","group",4,"CHEBI:17126","carnitine",14,14,0,4,4,"CHEBI:16412|STR:lps_ifng_tnf_adalimumab|STR:lps_ifng_tnf_etanercept|STR:lps_ifng_tnf_igg",TRUE
"group_L4_ee974f97","small_molecule","group",2,"CHEBI:78821","ascr#3",3,3,0,0,0,"",FALSE
"group_L4_ee9efe5d","small_molecule","group",10,"CHEBI:17139","6-<em>O</em>-sulfo-α-<small>D</small>-Glc-(1→6)-α-<small>D</small>-Glc-(1→6)-α-<small>D</small>-Glc-(1→3)-1-<em>O</em>-alkyl-2-<em>O</em>-acylglycerol",68,68,0,6,6,"CHEBI:16469|STR:17_beta_estradiol_e2|STR:beta_estradiol_10mm|STR:estradiol_10_nm|STR:estradiol_100nm_160min",TRUE
"group_L4_eec59690","small_molecule","group",3,"CHEBI:229222","capivasertib",22,22,0,1,1,"CHEBI:229222",FALSE
"group_L4_ef26ead2","small_molecule","group",4,"CHEBI:61727","2-decenal",18,18,0,11,11,"CHEBI:145365|CHEBI:145417|CHEBI:167686|CHEBI:177536|CHEBI:231358",TRUE
