"record_id","organism","nchar_raw","fail_mode"
"GSM8128128","Homo sapiens",2453,"MODE_A_WHITESPACE"
"GSM7837079","Homo sapiens",2454,"MODE_A_WHITESPACE"
"GSM4762637","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM4983611","Homo sapiens",2684,"OTHER_DEGEN"
"GSM4983633","Homo sapiens",2684,"OTHER_DEGEN"
"GSM8119641","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM4762990","Homo sapiens",2492,"MODE_A_WHITESPACE"
"GSM5973020","Homo sapiens",2720,"OTHER_DEGEN"
"GSM3724108","Homo sapiens",5776,"MODE_B_LEGIT_TRUNC"
"GSM4552950","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM4086566","Homo sapiens",6904,"MODE_B_LEGIT_TRUNC"
"GSM7086168","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM4762640","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM3674362","Homo sapiens",2433,"MODE_A_WHITESPACE"
"GSM5971540","Homo sapiens",2696,"OTHER_DEGEN"
"GSM7372213","Homo sapiens",2407,"MODE_A_WHITESPACE"
"GSM6754201","Homo sapiens",4477,"MODE_B_LEGIT_TRUNC"
"GSM7049209","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM6071291","Homo sapiens",2696,"OTHER_DEGEN"
"GSM8084582","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM6202591","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM4763050","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM3723882","Homo sapiens",5683,"MODE_B_LEGIT_TRUNC"
"GSM6063772","Homo sapiens",2416,"MODE_A_WHITESPACE"
"GSM7123616","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM6552595","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM3398390","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM7427062","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM6911383","Homo sapiens",2417,"MODE_A_WHITESPACE"
"GSM6071085","Homo sapiens",2722,"OTHER_DEGEN"
"GSM7840865","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM6426665","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM3396294","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM4077845","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM7427094","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM5256133","Homo sapiens",2712,"OTHER_DEGEN"
"GSM5223904","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM4763008","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM4763480","Homo sapiens",2492,"MODE_A_WHITESPACE"
"GSM7427053","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM7499015","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM3972128","Homo sapiens",2423,"MODE_A_WHITESPACE"
"GSM6503082","Homo sapiens",2735,"OTHER_DEGEN"
"GSM7123960","Homo sapiens",2684,"OTHER_DEGEN"
"GSM3671690","Homo sapiens",2449,"MODE_A_WHITESPACE"
"GSM4762639","Homo sapiens",2492,"MODE_A_WHITESPACE"
"GSM7291318","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM6625323","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM4763474","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM5029895","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM5655047","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM3636489","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM6503080","Homo sapiens",2735,"OTHER_DEGEN"
"GSM5029903","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM7427048","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM6071346","Homo sapiens",2696,"OTHER_DEGEN"
"GSM4762994","Homo sapiens",2492,"MODE_A_WHITESPACE"
"GSM6401932","Homo sapiens",2387,"MODE_A_WHITESPACE"
"GSM6421491","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM7104961","Homo sapiens",2714,"OTHER_DEGEN"
"GSM4905541","Homo sapiens",2465,"MODE_A_WHITESPACE"
"GSM7123612","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM4762992","Homo sapiens",2492,"MODE_A_WHITESPACE"
"GSM6005154","Homo sapiens",2478,"MODE_A_WHITESPACE"
"GSM7372212","Homo sapiens",2407,"MODE_A_WHITESPACE"
"GSM7034733","Homo sapiens",2699,"OTHER_DEGEN"
"GSM7428912","Homo sapiens",2431,"MODE_A_WHITESPACE"
"GSM6071311","Homo sapiens",2696,"OTHER_DEGEN"
"GSM6005157","Homo sapiens",2478,"MODE_A_WHITESPACE"
"GSM7518520","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM6285520","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM4952239","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM6813069","Homo sapiens",2772,"OTHER_DEGEN"
"GSM6656023","Homo sapiens",2465,"MODE_A_WHITESPACE"
"GSM7518505","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM7518529","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM4681088","Homo sapiens",6889,"MODE_B_LEGIT_TRUNC"
"GSM4748114","Homo sapiens",2424,"MODE_A_WHITESPACE"
"GSM2718685","Homo sapiens",2801,"OTHER_DEGEN"
"GSM7427107","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM3067330","Homo sapiens",2434,"MODE_A_WHITESPACE"
"GSM1535677","Homo sapiens",2702,"OTHER_DEGEN"
"GSM8186986","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM4034940","Homo sapiens",2424,"MODE_A_WHITESPACE"
"GSM4173611","Homo sapiens",2449,"MODE_A_WHITESPACE"
"GSM7427067","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM7427091","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM3436237","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM7840859","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM6421489","Homo sapiens",2399,"MODE_A_WHITESPACE"
"GSM3553572","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM6071082","Homo sapiens",2690,"OTHER_DEGEN"
"GSM7712276","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM4763014","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM1973965","Homo sapiens",2459,"MODE_A_WHITESPACE"
"GSM2805894","Homo sapiens",2396,"MODE_A_WHITESPACE"
"GSM7034732","Homo sapiens",2699,"OTHER_DEGEN"
"GSM6071340","Homo sapiens",2696,"OTHER_DEGEN"
"GSM5600329","Homo sapiens",2416,"MODE_A_WHITESPACE"
"GSM4680946","Homo sapiens",6934,"MODE_B_LEGIT_TRUNC"
"GSM2719990","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM7034737","Homo sapiens",2712,"OTHER_DEGEN"
"GSM5461477","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM4763016","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM7049213","Homo sapiens",2445,"MODE_A_WHITESPACE"
"GSM4664483","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM4411761","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM4763048","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM6720811","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM2773440","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM1197628","Homo sapiens",7797,"MODE_B_LEGIT_TRUNC"
"GSM4763017","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM3398388","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM7100020","Homo sapiens",2684,"OTHER_DEGEN"
"GSM6434395","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM4411766","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM6071336","Homo sapiens",2696,"OTHER_DEGEN"
"GSM7840880","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7840876","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM6421497","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM7901204","Homo sapiens",2405,"MODE_A_WHITESPACE"
"GSM6625321","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM5654925","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM4034941","Homo sapiens",2424,"MODE_A_WHITESPACE"
"GSM7427092","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM7840873","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM5509077","Homo sapiens",2396,"MODE_A_WHITESPACE"
"GSM6071297","Homo sapiens",2696,"OTHER_DEGEN"
"GSM4680966","Homo sapiens",6986,"MODE_B_LEGIT_TRUNC"
"GSM6058745","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM4078126","Homo sapiens",2685,"OTHER_DEGEN"
"GSM5213182","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM5217363","Homo sapiens",2415,"MODE_A_WHITESPACE"
"GSM7840858","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7840870","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM5558513","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM5223908","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM3535860","Homo sapiens",2456,"MODE_A_WHITESPACE"
"GSM6058744","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM7086144","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM3897509","Homo sapiens",2488,"MODE_A_WHITESPACE"
"GSM7172228","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM4849140","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM5883713","Homo sapiens",2449,"MODE_A_WHITESPACE"
"GSM4849149","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM4763080","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM3636517","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM7499017","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM1266739","Homo sapiens",2431,"MODE_A_WHITESPACE"
"GSM7518504","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM7518516","Homo sapiens",2428,"MODE_A_WHITESPACE"
"GSM7518528","Homo sapiens",2428,"MODE_A_WHITESPACE"
"GSM4086563","Homo sapiens",6904,"MODE_B_LEGIT_TRUNC"
"GSM3602085","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM7988543","Homo sapiens",2463,"MODE_A_WHITESPACE"
"GSM7840860","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM3790268","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM7837080","Homo sapiens",2454,"MODE_A_WHITESPACE"
"GSM3720772","Homo sapiens",2703,"OTHER_DEGEN"
"GSM3071584","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM7104963","Homo sapiens",2713,"OTHER_DEGEN"
"GSM6813043","Homo sapiens",2449,"MODE_A_WHITESPACE"
"GSM5654923","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM1602264","Homo sapiens",2420,"MODE_A_WHITESPACE"
"GSM4077842","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM7840875","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7988561","Homo sapiens",2463,"MODE_A_WHITESPACE"
"GSM4077841","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM5883715","Homo sapiens",2448,"MODE_A_WHITESPACE"
"GSM7518510","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM7840872","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM4763024","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM7712283","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM5261856","Homo sapiens",2701,"OTHER_DEGEN"
"GSM7920204","Homo sapiens",2451,"MODE_A_WHITESPACE"
"GSM7518507","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM7518519","Homo sapiens",2426,"MODE_A_WHITESPACE"
"GSM5595411","Homo sapiens",2696,"OTHER_DEGEN"
"GSM7170293","Homo sapiens",2712,"OTHER_DEGEN"
"GSM4631315","Homo sapiens",2385,"MODE_A_WHITESPACE"
"GSM4253998","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM1890818","Homo sapiens",5933,"MODE_B_LEGIT_TRUNC"
"GSM4751196","Homo sapiens",2682,"OTHER_DEGEN"
"GSM4631339","Homo sapiens",2385,"MODE_A_WHITESPACE"
"GSM8119630","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM1249137","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM6585850","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM6046546","Homo sapiens",2396,"MODE_A_WHITESPACE"
"GSM8119635","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM7840866","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM8188705","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM4727917","Homo sapiens",2420,"MODE_A_WHITESPACE"
"GSM5815305","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM4763042","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM4763472","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM7030034","Homo sapiens",2417,"MODE_A_WHITESPACE"
"GSM3071532","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM6093951","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM7123620","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM8119640","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM8128135","Homo sapiens",2453,"MODE_A_WHITESPACE"
"GSM5035387","Homo sapiens",2716,"OTHER_DEGEN"
"GSM8006159","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM8027835","Homo sapiens",7112,"MODE_B_LEGIT_TRUNC"
"GSM7086153","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM6434401","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM5092662","Homo sapiens",2440,"MODE_A_WHITESPACE"
"GSM8068007","Homo sapiens",2386,"MODE_A_WHITESPACE"
"GSM6426659","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM8119633","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM1266743","Homo sapiens",2431,"MODE_A_WHITESPACE"
"GSM4763082","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM8186987","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM8190820","Homo sapiens",2692,"OTHER_DEGEN"
"GSM7427096","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM5081851","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM3674374","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM3602086","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM5585192","Homo sapiens",2432,"MODE_A_WHITESPACE"
"GSM8084577","Homo sapiens",2398,"MODE_A_WHITESPACE"
"GSM3071538","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM4010389","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM8119634","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM8068006","Homo sapiens",2386,"MODE_A_WHITESPACE"
"GSM4431613","Homo sapiens",2716,"OTHER_DEGEN"
"GSM7840863","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM4253993","Homo sapiens",2437,"MODE_A_WHITESPACE"
"GSM7427093","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM3636514","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM8063495","Homo sapiens",5556,"MODE_B_LEGIT_TRUNC"
"GSM5928387","Homo sapiens",6172,"MODE_B_LEGIT_TRUNC"
"GSM4147909","Homo sapiens",2688,"OTHER_DEGEN"
"GSM4681279","Homo sapiens",6986,"MODE_B_LEGIT_TRUNC"
"GSM3071540","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM4631267","Homo sapiens",2385,"MODE_A_WHITESPACE"
"GSM3636498","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM3674363","Homo sapiens",2433,"MODE_A_WHITESPACE"
"GSM7840878","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM5685650","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM3071570","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM7035980","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM5223933","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM4849141","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM4849151","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM8119632","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM8006151","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM5086613","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7744265","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM4010381","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM7123614","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM7872505","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM4762651","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM7428911","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM5708972","Homo sapiens",2426,"MODE_A_WHITESPACE"
"GSM5957475","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM4322748","Homo sapiens",2426,"MODE_A_WHITESPACE"
"GSM4888877","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM7885615","Homo sapiens",2428,"MODE_A_WHITESPACE"
"GSM3071562","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM8084590","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM8084589","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM5029898","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM4849143","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM8156072","Homo sapiens",2707,"OTHER_DEGEN"
"GSM7123629","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM8084578","Homo sapiens",2398,"MODE_A_WHITESPACE"
"GSM3071560","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM8027839","Homo sapiens",7205,"MODE_B_LEGIT_TRUNC"
"GSM4763012","Homo sapiens",2493,"MODE_A_WHITESPACE"
