"cluster_id","study_id","entity","cls","etichetta_trattato","etichetta_controllo","verdetto_regola","accusato"
"cgroup_L5_c0d1d837","GSE202885","CHEBI:68534","drug","Enzalutamide 24h","DMSO 24h","",FALSE
"cgroup_L5_c0d1d837","GSE215653","CHEBI:68534","drug","Enzalutamide","DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE217537","CHEBI:68534","drug","22Rv1 + enzalutamide","22Rv1 + DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE217537","CHEBI:68534","drug","LNCaP95 + enzalutamide","LNCaP95 + DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE217537","CHEBI:68534","drug","C4-2_enzalutamide","C4-2 + DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE225481","CHEBI:68534","drug","R1AD1_ENZA","R1AD1_DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE225481","CHEBI:68534","drug","LAPC4_ENZA","LAPC4_DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE228587","CHEBI:68534","drug","LNCaP + ENZA","LNCaP + DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE229805","CHEBI:68534","drug","Enzalutamide","DMSO","",FALSE
"cgroup_L5_c0d1d837","GSE234805","CHEBI:68534","drug","Enzalutamide 20uM 8hr","Control","",FALSE
"cgroup_L5_c0d1d837","GSE236286","CHEBI:68534","drug","Enzalutamide","Vehicle","",FALSE
"cgroup_L5_c0d1d837","GSE244272","CHEBI:68534","drug","Enzalutamide-treated MDA-MB-453 cells","Vehicle-treated MDA-MB-453 cells","",FALSE
"cgroup_L5_c0d1d837","GSE252566","CHEBI:68534","drug","DKO LnCap/AR + Enzalutamide","DKO LnCap/AR + Control","",FALSE
"cgroup_L5_c0d1d837","GSE252567","CHEBI:68534","drug","Enzalutamide","Control","",FALSE
"cgroup_L5_c0d1d837","GSE252576","CHEBI:68534","drug","C42 cells treated with Enzalutamide (1 microMolar)","C42 cells treated with Vehicle","",FALSE
"cgroup_L5_c0d1d837","GSE252576","CHEBI:68534","drug","LNCaP cells treated with Enzalutamide (1 microMolar)","LNCaP cells treated with Vehicle","",FALSE
"cgroup_L5_c0d1d837","GSE252576","CHEBI:68534","drug","RV1 cells treated with Enzalutamide (1 microMolar)","RV1 cells treated with Vehicle","",FALSE
"cgroup_L5_c0d1d837","GSE95413","CHEBI:68534","drug","VCaP p61 xenograft prostate cancer tissue segment cancer treated with Enzalutamide","VCaP p61 xenograft prostate cancer tissue segment cancer treated with Vehicle","",FALSE
"cgroup_L5_c13b1103","GSE115193","MeSH:D065626","disease","NAFLD","Healthy Control","",FALSE
"cgroup_L5_c13b1103","GSE126848","MeSH:D065626","disease","NAFLD","Healthy","",FALSE
"cgroup_L5_c13b1103","GSE135251","MeSH:D065626","disease","NAFLD early stage (patient 3)","Control","",FALSE
"cgroup_L5_c13b1103","GSE135251","MeSH:D065626","disease","NAFLD early stage (patient 115)","Control","",FALSE
"cgroup_L5_c13b1103","GSE135251","MeSH:D065626","disease","NAFLD early stage (patient 112)","Control","",FALSE
"cgroup_L5_c13b1103","GSE135251","MeSH:D065626","disease","NAFLD early stage (patient 25)","Control","",FALSE
"cgroup_L5_c13b1103","GSE160016","MeSH:D065626","disease","NAFLD","Normal","",FALSE
"cgroup_L5_c13b1103","GSE185051","MeSH:D065626","disease","NAFLD disease","Normal","",FALSE
"cgroup_L5_c3ae78cd","GSE112057","MeSH:D003424","disease","Crohn's Disease","Control","",FALSE
"cgroup_L5_c3ae78cd","GSE156044","MeSH:D003424","disease","Crohn's disease mesenteric adipose tissue","Healthy mesenteric adipose tissue","",FALSE
"cgroup_L5_c3ae78cd","GSE164871","MeSH:D003424","disease","Crohn's Disease Colon Tissue","Healthy Control Colon Tissue","",FALSE
"cgroup_L5_c3ae78cd","GSE165512","MeSH:D003424","disease","Colon CD","Colon Healthy","",FALSE
"cgroup_L5_c3ae78cd","GSE165512","MeSH:D003424","disease","Ileum CD","Ileum Healthy","",FALSE
"cgroup_L5_c3ae78cd","GSE193677","MeSH:D003424","disease","CD_right_colon","Control_NonI_transverse_colon","",TRUE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon mucosa none","Normal colon mucosa none","",FALSE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon mucosa inflamed","Normal colon mucosa none","",FALSE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon environmental","Normal colon none","",FALSE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon none","Normal colon none","",FALSE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon inflamed","Normal colon none","",FALSE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon wall environmental","Normal colon wall none","",FALSE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon wall none","Normal colon wall none","",FALSE
"cgroup_L5_c3ae78cd","GSE261086","MeSH:D003424","disease","Crohn's disease colon wall inflamed","Normal colon wall none","",FALSE
"cgroup_L5_c3ae78cd","GSE83687","MeSH:D003424","disease","Crohn's disease left colon","Control left colon","",FALSE
"cgroup_L5_c3ae78cd","GSE83687","MeSH:D003424","disease","Crohn's disease ileum","Control ileum","",FALSE
"cgroup_L5_c3ae78cd","GSE83687","MeSH:D003424","disease","Crohn's disease small bowel","Control small bowel","",FALSE
"cgroup_L5_c3ae78cd","GSE93624","MeSH:D003424","disease","Crohn's disease case (age 9, F)","Non-IBD control (age 7.75, M)","",FALSE
"cgroup_L5_c3ae78cd","GSE93624","MeSH:D003424","disease","Crohn's disease case (age 13.25, M)","Non-IBD control (age 7.75, M)","",FALSE
"cgroup_L5_c3ae78cd","GSE93624","MeSH:D003424","disease","Crohn's disease case (age 10.58, M)","Non-IBD control (age 7.75, M)","",FALSE
"cgroup_L5_c3ae78cd","GSE93624","MeSH:D003424","disease","Crohn's disease case (age 15.17, M)","Non-IBD control (age 7.75, M)","",FALSE
"cgroup_L5_c3ae78cd","GSE93624","MeSH:D003424","disease","Crohn's disease case (age 10.33, M)","Non-IBD control (age 7.75, M)","",FALSE
"cgroup_L5_c3ae78cd","GSE93624","MeSH:D003424","disease","Crohn's disease case (age 8.83, F)","Non-IBD control (age 7.75, M)","",FALSE
"cgroup_L5_c548d053","GSE103501","CHEBI:16412","infection","LPS-treated H-391","Medium-treated H-391","",FALSE
"cgroup_L5_c548d053","GSE103501","CHEBI:16412","infection","LPS-treated SYS-177","Medium-treated SYS-177","",FALSE
"cgroup_L5_c548d053","GSE104282","CHEBI:16412","infection","HIDS patient 1, LPS 10 ng/mL for 24h","HIDS patient 1, cultured in RPMI for 24h","",FALSE
"cgroup_L5_c548d053","GSE104282","CHEBI:16412","infection","Healthy donor 1, LPS 10 ng/mL for 24h","Healthy donor 1, RPMI for 24h","",FALSE
"cgroup_L5_c548d053","GSE110947","CHEBI:16412","infection","LPS (4h) Donor 34","Vehicle control (4h)","",FALSE
"cgroup_L5_c548d053","GSE118566","CHEBI:16412","infection","LPS-treated lung tissue","Vehicle control lung tissue","",FALSE
"cgroup_L5_c548d053","GSE118566","CHEBI:16412","infection","LPS-treated lung tissue","Vehicle control lung tissue","",FALSE
"cgroup_L5_c548d053","GSE125342","CHEBI:16412","infection","LPS","Control","",FALSE
"cgroup_L5_c548d053","GSE135640","CHEBI:16412","infection","Endometrial epithelial cell, LPS (double)","Endometrial epithelial cell, Mock","",FALSE
"cgroup_L5_c548d053","GSE135640","CHEBI:16412","infection","Endometrial stromal fibroblast, LPS","Endometrial stromal fibroblast, Mock","",FALSE
"cgroup_L5_c548d053","GSE139370","CHEBI:16412","infection","LPS-treated Normal Bronchial Epithelial cells","Untreated Normal Bronchial Epithelial cells","",FALSE
"cgroup_L5_c548d053","GSE142560","CHEBI:16412","infection","CD34+ BM Mir146KO LPS","CD34+ BM Mir146KO PBS","",FALSE
"cgroup_L5_c548d053","GSE145382","CHEBI:16412","infection","Monocyte-derived macrophages, LPS 12h, donor 157","Monocyte-derived macrophages, unstimulated, donor 157","",FALSE
"cgroup_L5_c548d053","GSE145382","CHEBI:16412","infection","Monocyte-derived macrophages, LPS 8h, donor 157","Monocyte-derived macrophages, unstimulated, donor 157","",FALSE
"cgroup_L5_c548d053","GSE150893","CHEBI:16412","infection","iPSC-derived macrophage, LPS 10 ng/mL 2 hours","iPSC-derived macrophage, control untreated","",FALSE
"cgroup_L5_c548d053","GSE151796","CHEBI:16412","infection","Intestinal organoid treated with LPS (double replicates)","Intestinal organoid untreated","",FALSE
"cgroup_L5_c548d053","GSE151796","CHEBI:16412","infection","Lung organoid treated with LPS","Lung organoid untreated","",FALSE
"cgroup_L5_c548d053","GSE161031","CHEBI:16412","infection","LPS (100 ng/mL, 4h) + DMSO","DMSO","",FALSE
"cgroup_L5_c548d053","GSE168468","CHEBI:16412","infection","LPS (4h)","RPMI media (4h)","",FALSE
"cgroup_L5_c548d053","GSE168468","CHEBI:16412","infection","LPS (24h)","RPMI media (24h)","",FALSE
"cgroup_L5_c548d053","GSE168468","CHEBI:16412","infection","LPS (4h)","RPMI media (4h)","",FALSE
"cgroup_L5_c548d053","GSE168468","CHEBI:16412","infection","LPS (24h)","RPMI media (24h)","",FALSE
"cgroup_L5_c548d053","GSE173807","CHEBI:16412","infection","Neutrophils treated with LPS","Untreated neutrophils","",FALSE
"cgroup_L5_c548d053","GSE180693","CHEBI:16412","infection","T3 and LPS 24h","RPMI media 24h","",TRUE
"cgroup_L5_c548d053","GSE180693","CHEBI:16412","infection","T3 and LPS 4h","RPMI media 4h","",TRUE
"cgroup_L5_c548d053","GSE181851","CHEBI:16412","infection","LPS","Untreated","",TRUE
"cgroup_L5_c548d053","GSE181851","CHEBI:16412","infection","PW and LPS","Untreated","",TRUE
"cgroup_L5_c548d053","GSE189136","CHEBI:16412","infection","RA PBMCs LPS","RA PBMCs Untreated","",FALSE
"cgroup_L5_c548d053","GSE190405","CHEBI:16412","infection","LPS","PBS","",FALSE
"cgroup_L5_c548d053","GSE196243","CHEBI:16412","infection","Dermal Fibroblast LPS IIU043","Dermal Fibroblast Untreated IIU043","",FALSE
"cgroup_L5_c548d053","GSE199367","CHEBI:16412","infection","LPS 12H Donor_1 Rep3","DMSO 12H Donor_1","",FALSE
"cgroup_L5_c548d053","GSE199367","CHEBI:16412","infection","LPS 6H Donor_1","DMSO 6H Donor_1","",FALSE
"cgroup_L5_c548d053","GSE218606","CHEBI:16412","infection","LPS-treated hPDLCs","Untreated hPDLCs","",FALSE
"cgroup_L5_c548d053","GSE226280","CHEBI:16412","infection","LPS Treated (Donor Control_300)","Media Control (Donor Control_300)","",FALSE
"cgroup_L5_c548d053","GSE231686","CHEBI:16412","infection","SLE LPS + 362","SLE Case Control","",FALSE
"cgroup_L5_c548d053","GSE233262","CHEBI:16412","infection","iPSC-microglia, LPS, 6h","iPSC-microglia, vehicle treatment, 6h","",FALSE
"cgroup_L5_c548d053","GSE233262","CHEBI:16412","infection","iPSC-microglia, LPS, 6h","iPSC-microglia, vehicle treatment, 6h","",FALSE
"cgroup_L5_c548d053","GSE233262","CHEBI:16412","infection","iPSC-microglia, C9orf72, LPS, 6h","iPSC-microglia, C9orf72, vehicle treatment, 6h","",FALSE
"cgroup_L5_c548d053","GSE236998","CHEBI:16412","infection","LPS-treated","Naive","",FALSE
"cgroup_L5_c548d053","GSE236999","CHEBI:16412","infection","LPS-treated (HC88)","Vehicle (HC88)","",FALSE
"cgroup_L5_c548d053","GSE241554","CHEBI:16412","infection","LPS-treated","Control","",FALSE
"cgroup_L5_c548d053","GSE245677","CHEBI:16412","infection","LPS (wild-type)","Control (wild-type)","",FALSE
"cgroup_L5_c548d053","GSE245677","CHEBI:16412","infection","LPS (engineered)","Control (engineered)","",FALSE
"cgroup_L5_c548d053","GSE251809","CHEBI:16412","infection","Immortalized chorion trophoblast cells from term not in labor placenta, LPS","Immortalized chorion trophoblast cells from term not in labor placenta, control","",FALSE
"cgroup_L5_c548d053","GSE272030","CHEBI:16412","infection","Microglia-like cells, LPS","Microglia-like cells, No Treatment","",FALSE
"cgroup_L5_c548d053","GSE81478","CHEBI:16412","infection","LPS 10 ng/mL 4h","Control","",FALSE
"cgroup_L5_c548d053","GSE92532","CHEBI:16412","infection","LPS 24h Donor 4","DMSO 24h","",FALSE
"cgroup_L5_c548d053","GSE92532","CHEBI:16412","infection","LPS 6h Donor 4","DMSO 6h","",FALSE
"cgroup_L5_c548d053","GSE97744","CHEBI:16412","infection","Circulating macrophage + IFN-γ and LPS","Circulating macrophage untreated","",TRUE
"cgroup_L5_c5e86fe9","GSE114273","CHEBI:83766","drug","olaparib","DMSO","",FALSE
"cgroup_L5_c5e86fe9","GSE153867","CHEBI:83766","drug","A2780 Olaparib","A2780 untreated","",FALSE
"cgroup_L5_c5e86fe9","GSE164088","CHEBI:83766","drug","Olaparib-treated CAFs","DMSO-treated CAFs","",FALSE
"cgroup_L5_c5e86fe9","GSE165585","CHEBI:83766","drug","Olaparib Treated Buccal Mucosa Squamous Carcinoma","Parent Oral Cancer Cell Line","",FALSE
"cgroup_L5_c5e86fe9","GSE165585","CHEBI:83766","drug","Olaparib Treated Buccal Mucosa Squamous Carcinoma","Parent Oral Cancer Cell Line","",FALSE
"cgroup_L5_c5e86fe9","GSE191231","CHEBI:83766","drug","Olaparib-treated","Control","",FALSE
"cgroup_L5_c5e86fe9","GSE246781","CHEBI:83766","drug","HCT116 + Olaparib","HCT116 + DMSO","",FALSE
"cgroup_L5_c860712d","GSE101993","STR:cystic_fibrosis","disease","CFHBE Cystic Fibrosis","Primary Human Bronchial Tissue","",TRUE
"cgroup_L5_c860712d","GSE136371","STR:cystic_fibrosis","disease","CF_Patient","Healthy_Controls","",FALSE
"cgroup_L5_c860712d","GSE136371","STR:cystic_fibrosis","disease","C1P02NN_CF","Healthy_Controls_2","",FALSE
"cgroup_L5_c860712d","GSE136371","STR:cystic_fibrosis","disease","CF_Female","Healthy_Controls_2","",FALSE
"cgroup_L5_c860712d","GSE141535","STR:cystic_fibrosis","disease","Cystic Fibrosis Lung Fibroblasts","Normal Lung Fibroblasts","",FALSE
"cgroup_L5_c860712d","GSE141536","STR:cystic_fibrosis","disease","Cystic Fibrosis Lung Fibroblasts","Normal Lung Fibroblasts","",FALSE
"cgroup_L5_cf34c533","GSE108406","CHEBI:46742","drug","Nutlin-3","Control","",FALSE
"cgroup_L5_cf34c533","GSE139862","CHEBI:46742","drug","PAEC passage 3 treated with Nutlin-3","PAEC passage 3 treated with DMSO","",FALSE
"cgroup_L5_cf34c533","GSE154118","CHEBI:46742","drug","Nutlin-3 treated PASMCs","Vehicle control (PBS/DMSO) PASMCs","",FALSE
"cgroup_L5_cf34c533","GSE80716","CHEBI:46742","drug","Nutlin-3","DMSO","",FALSE
"cgroup_L5_d28620cd","GSE171543","CHEBI:15738","drug","cc14 colon cancer cells treated with STS","cc14 colon cancer cells treated with DMSO","",FALSE
"cgroup_L5_d28620cd","GSE171560","CHEBI:15738","drug","Colon cancer cells treated with STS for 48 hours","Colon cancer cells treated with DMSO for 48 hours","",FALSE
"cgroup_L5_d28620cd","GSE241595","CHEBI:15738","drug","apoEVs (apoptosis induced by staurosporine)","control","",TRUE
"cgroup_L5_d28620cd","GSE251861","CHEBI:15738","drug","Staurosporine-treated endothelial cells (umbilical vein)","DMSO-treated endothelial cells (umbilical vein)","",FALSE
"cgroup_L5_d2c64672","GSE155452","CHEBI:61080","drug","Romidepsin","Control (disease model)","",FALSE
"cgroup_L5_d2c64672","GSE214721","CHEBI:61080","drug","BT67 brain cells treated with romidepsin","BT67 brain cells treated with DMSO","",FALSE
"cgroup_L5_d2c64672","GSE219065","CHEBI:61080","drug","Cutaneous T Cell Lymphoma Cells Romidepsin Treated","Cutaneous T Cell Lymphoma Cells Vehicle Control","",FALSE
"cgroup_L5_d2c64672","GSE219065","CHEBI:61080","drug","PBMC Romidepsin Treated","PBMC Vehicle Control","",FALSE
"cgroup_L5_d2c64672","GSE223758","CHEBI:61080","drug","NCI-H660 + Romidepsin (1nM, 24h)","NCI-H660 + vehicle (24h)","",FALSE
"cgroup_L5_d2c64672","GSE223758","CHEBI:61080","drug","LNCaP C4-2B + Romidepsin (1nM, 24h)","LNCaP C4-2B + vehicle (24h)","",FALSE
"cgroup_L5_d411c435","GSE102505","CHEBI:29699","drug","glioblastoma derived (ATCC) + Tunicamycin","glioblastoma derived (ATCC) + DMSO","",FALSE
"cgroup_L5_d411c435","GSE102505","CHEBI:29699","drug","glioma derived stem cells + Tunicamycin","glioma derived stem cells + DMSO","",FALSE
"cgroup_L5_d411c435","GSE125218","CHEBI:29699","drug","Tunicamycin-treated HEK293T","DMSO-treated HEK293T","",FALSE
"cgroup_L5_d411c435","GSE148342","CHEBI:29699","drug","Tunicamycin (0.14 uM)","Control (no treatment)","",FALSE
"cgroup_L5_d411c435","GSE157069","CHEBI:29699","drug","tunicamycin","vehicle","",FALSE
"cgroup_L5_d411c435","GSE211244","CHEBI:29699","drug","HCT116 TP53-/- + tunicamycin","HCT116 TP53-/- + DMSO","",FALSE
"cgroup_L5_d411c435","GSE226549","CHEBI:29699","drug","Tunicamycin-treated HCT116 cells (batch 1)","DMSO-treated HCT116 cells","",FALSE
"cgroup_L5_d631ee89","GSE110041","HGNC:6011","cytokine","IL3 6h","Untreated 6h","",FALSE
"cgroup_L5_d631ee89","GSE110041","HGNC:6011","cytokine","IL3 24h","Untreated 24h","",FALSE
"cgroup_L5_d631ee89","GSE110041","HGNC:6011","cytokine","IL3 6h","Untreated 6h","",FALSE
"cgroup_L5_d631ee89","GSE159782","HGNC:6011","cytokine","Subject 1, Blood eosinophils, Allergy and Mild Asthma, IL-3 Stimulated, 4h","Subject 1, Blood eosinophils, Allergy and Mild Asthma, No Treatment","",FALSE
"cgroup_L5_d631ee89","GSE159782","HGNC:6011","cytokine","Subject 1, Blood eosinophils, Allergy and Mild Asthma, IL-3 Stimulated, 20h","Subject 1, Blood eosinophils, Allergy and Mild Asthma, No Treatment","",FALSE
"cgroup_L5_d631ee89","GSE89442","HGNC:6011","cytokine","pDC, IL3","pDC, no treatment","",FALSE
"cgroup_L5_d631ee89","GSE93620","HGNC:6011","cytokine","HT-29-MTX, Colorectal carcinoma, A. ceylanicum iL3 larvae","HT-29-MTX, Colorectal carcinoma, untreated","",TRUE
"cgroup_L5_d6fad784","GSE157428","STR:myotonic_dystrophy_type_1","disease","DM1_B","Control_1","",FALSE
"cgroup_L5_d6fad784","GSE157428","STR:myotonic_dystrophy_type_1","disease","DM1_D","Control_1","",FALSE
"cgroup_L5_d6fad784","GSE228458","STR:myotonic_dystrophy_type_1","disease","Myotonic dystrophy type 1 (51 years old, female)","Neurologically unaffected control (68.25 years old, female)","",FALSE
"cgroup_L5_d6fad784","GSE86356","STR:myotonic_dystrophy_type_1","disease","Heart DM1","Heart Healthy","",TRUE
"cgroup_L5_d6fad784","GSE86356","STR:myotonic_dystrophy_type_1","disease","Bicep muscle DM1","Quadriceps muscle Healthy","",TRUE
"cgroup_L5_d6fad784","GSE86356","STR:myotonic_dystrophy_type_1","disease","Deltoid muscle DM1","Quadriceps muscle Healthy","",TRUE
"cgroup_L5_d6fad784","GSE86356","STR:myotonic_dystrophy_type_1","disease","Diaphragm muscle DM1","Quadriceps muscle Healthy","",TRUE
"cgroup_L5_d6fad784","GSE86356","STR:myotonic_dystrophy_type_1","disease","Heart DM1","Heart Healthy","",TRUE
"cgroup_L5_d6fad784","GSE86356","STR:myotonic_dystrophy_type_1","disease","Quadriceps muscle DM1","Quadriceps muscle Healthy","",TRUE
"cgroup_L5_d7ad915e","GSE167762","CHEBI:39867","drug","VPA","untreated","",FALSE
"cgroup_L5_d7ad915e","GSE187006","CHEBI:39867","drug","U1M Organoid VPA Treated","U1M Organoid Vehicle Control","",FALSE
"cgroup_L5_d7ad915e","GSE187006","CHEBI:39867","drug","U2F Organoid VPA Treated","U2F Organoid Vehicle Control","",FALSE
"cgroup_L5_d7ad915e","GSE200186","CHEBI:39867","drug","Dermal fibroblasts VPA","Dermal fibroblasts Control","",FALSE
"cgroup_L5_d7ad915e","GSE229014","CHEBI:39867","drug","Valproic Acid Treated PBMCs","Untreated PBMCs (Control)","",FALSE
"cgroup_L5_d7ad915e","GSE232218","CHEBI:39867","drug","VPA 200 uM","vehicle control","",FALSE
"cgroup_L5_d7ad915e","GSE232218","CHEBI:39867","drug","VPA 400 uM","vehicle control","",FALSE
"cgroup_L5_d7ad915e","GSE241903","CHEBI:39867","drug","VPA","Vehicle","",FALSE
"cgroup_L5_d800c4f2","GSE115205","CHEBI:45716","drug","SAHA 2.5uM 8330-8-RC1","DMSO 8330-8-RC1","",FALSE
"cgroup_L5_d800c4f2","GSE199800","CHEBI:45716","drug","Vorinostat","Control","",FALSE
"cgroup_L5_d800c4f2","GSE246045","CHEBI:45716","drug","Patient 19, SAHA","Patient 19, DMSO","",FALSE
"cgroup_L5_d800c4f2","GSE246045","CHEBI:45716","drug","Patient 71, SAHA","Patient 71, DMSO","",FALSE
"cgroup_L5_d9e23e09","GSE108621","HGNC:11892","cytokine","TNF-α","DMSO","",FALSE
"cgroup_L5_d9e23e09","GSE115311","HGNC:11892","cytokine","ES-derived vascular smooth muscle cells, TNFa stimulation","ES-derived vascular smooth muscle cells, untreated","",FALSE
"cgroup_L5_d9e23e09","GSE122305","HGNC:11892","cytokine","TNF","Control (PBS-0.1%BSA)","",FALSE
"cgroup_L5_d9e23e09","GSE126101","HGNC:11892","cytokine","TNFα","Control (Ctrl)","",FALSE
"cgroup_L5_d9e23e09","GSE129210","HGNC:11892","cytokine","TNF","Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE130226","HGNC:11892","cytokine","CFTRpos TNFα","CFTRpos Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE130226","HGNC:11892","cytokine","CFTRpos TNFα 2","CFTRpos Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE130226","HGNC:11892","cytokine","CFTRpos TNFα 3","CFTRpos Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE130226","HGNC:11892","cytokine","CFTRpos TNFα 4","CFTRpos Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE130226","HGNC:11892","cytokine","CFTRpos TNFα 5","CFTRpos Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE132958","HGNC:11892","cytokine","TNF-alpha","Nontargeting control","",FALSE
"cgroup_L5_d9e23e09","GSE147045","HGNC:11892","cytokine","Intestinal Epithelial Cells (IEC) treated with TNF","Intestinal Epithelial Cells (IEC) treated with Medium","",FALSE
"cgroup_L5_d9e23e09","GSE157364","HGNC:11892","cytokine","Primary fibroblast-like synoviocytes treated with TNF","Primary fibroblast-like synoviocytes untreated","",FALSE
"cgroup_L5_d9e23e09","GSE157364","HGNC:11892","cytokine","Primary macrophages treated with TNF","Primary macrophages untreated","",FALSE
"cgroup_L5_d9e23e09","GSE161021","HGNC:11892","cytokine","TNF Stimulation","Control (PBS)","",FALSE
"cgroup_L5_d9e23e09","GSE161761","HGNC:11892","cytokine","TNF for 14 days","Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE161761","HGNC:11892","cytokine","TNF for 2 days","Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE163548","HGNC:11892","cytokine","TNF-treated Knee FLS","Control Knee FLS","",FALSE
"cgroup_L5_d9e23e09","GSE163548","HGNC:11892","cytokine","TNF-treated Shoulder FLS","Control Shoulder FLS","",FALSE
"cgroup_L5_d9e23e09","GSE163548","HGNC:11892","cytokine","TNF-treated Wrist FLS","Control Wrist FLS","",FALSE
"cgroup_L5_d9e23e09","GSE171170","HGNC:11892","cytokine","TNF (10 ng/ml)","PBS","",FALSE
"cgroup_L5_d9e23e09","GSE186396","HGNC:11892","cytokine","Primary Melanoma BLM cells, Untreated, TNF 6h","Melanoma BLM cells, Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE190181","HGNC:11892","cytokine","TNF","PBS","",FALSE
"cgroup_L5_d9e23e09","GSE190634","HGNC:11892","cytokine","Colonic organoid, donor 1, TNF 10ng/mL","Colonic organoid, donor 1, no treatment","",FALSE
"cgroup_L5_d9e23e09","GSE191101","HGNC:11892","cytokine","TNFα","DMSO","",FALSE
"cgroup_L5_d9e23e09","GSE196243","HGNC:11892","cytokine","Dermal Fibroblast TNF IIU040","Dermal Fibroblast Untreated","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 1h","Vehicle 1h","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 18h","Vehicle 18h","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 2h","Vehicle 2h","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 6h","Vehicle 6h","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 1h","Vehicle 1h","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 18h","Vehicle 18h","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 2h","Vehicle 2h","",FALSE
"cgroup_L5_d9e23e09","GSE202436","HGNC:11892","cytokine","TNFα 6h","Vehicle 6h","",FALSE
"cgroup_L5_d9e23e09","GSE202576","HGNC:11892","cytokine","TNFα stimulated","Control","",FALSE
"cgroup_L5_d9e23e09","GSE210522","HGNC:11892","cytokine","Eahy926_TNFalpha","Eahy926_Vehicle","",FALSE
"cgroup_L5_d9e23e09","GSE211439","HGNC:11892","cytokine","TNF-alpha-stimulated HBMEC","Media control HBMEC","",FALSE
"cgroup_L5_d9e23e09","GSE215039","HGNC:11892","cytokine","non-OA TNF","non-OA No treatment","",FALSE
"cgroup_L5_d9e23e09","GSE215039","HGNC:11892","cytokine","non-OA TNF rep","non-OA No treatment","",FALSE
"cgroup_L5_d9e23e09","GSE215275","HGNC:11892","cytokine","oral epithelial cells treated with TNF (subject 1)","oral epithelial cells treated with vehicle control","",FALSE
"cgroup_L5_d9e23e09","GSE218167","HGNC:11892","cytokine","TNFα Stimulation","Vehicle Control","",FALSE
"cgroup_L5_d9e23e09","GSE225274","HGNC:11892","cytokine","TNFα-treated human gastric antral organoids","Untreated WT human gastric antral organoids","",FALSE
"cgroup_L5_d9e23e09","GSE226186","HGNC:11892","cytokine","TNF-alpha Only","Vehicle Control","",FALSE
"cgroup_L5_d9e23e09","GSE226232","HGNC:11892","cytokine","TNF-α stimulated mesenchymal stem cells","Untreated mesenchymal stem cells","",FALSE
"cgroup_L5_d9e23e09","GSE231460","HGNC:11892","cytokine","TNFα stimulated","Control (vehicle)","",FALSE
"cgroup_L5_d9e23e09","GSE236122","HGNC:11892","cytokine","wild type TNF stimulated finger","wild type unstimulated finger","",FALSE
"cgroup_L5_d9e23e09","GSE246340","HGNC:11892","cytokine","TNF-α","Control","",FALSE
"cgroup_L5_d9e23e09","GSE267930","HGNC:11892","cytokine","TNF-alpha Stimulation","Control","",FALSE
"cgroup_L5_d9e23e09","GSE64233","HGNC:11892","cytokine","shp65 TNF 1","shp65 Vehicle","",FALSE
"cgroup_L5_d9e23e09","GSE70068","HGNC:11892","cytokine","Neutrophils treated with TNF-alpha","Untreated neutrophils","",FALSE
"cgroup_L5_d9e23e09","GSE93330","HGNC:11892","cytokine","TNF","Control","",FALSE
"cgroup_L5_d9e23e09","GSE98984","HGNC:11892","cytokine","TNFα","untreated","",FALSE
