"cluster_id","study_id","gen_trattato","gen_controllo","stato","trattato","controllo"
"cgroup_L5_b6b8bc00","GSE235401",FALSE,FALSE,"trattamento","AGS Palbociclib ; treatment=Palbociclib ; cell_line=AGS","AGS none (control) ; treatment=none (control) ; cell"
"cgroup_L5_b6b8bc00","GSE235401",FALSE,FALSE,"trattamento","SNU-1 Palbociclib ; treatment=Palbociclib ; cell_line=SNU-1","SNU-1 none (control) ; treatment=none (control) ; ce"
"cgroup_L5_37ecd157","GSE235462",FALSE,FALSE,"trattamento","VEGF donor 1 ; treatment=VEGF ; donor_id=donor 1","DMSO donor 1 ; treatment=DMSO ; donor_id=donor 1"
"cgroup_L5_021e875e","GSE235549",FALSE,FALSE,"trattamento","Cisplatin 5 days ; Treatment=Cisplatin ; Duration=5 days","Vehicle ; Treatment=Vehicle"
"cgroup_L5_021e875e","GSE235549",FALSE,FALSE,"trattamento","Cisplatin 10 days ; Treatment=Cisplatin ; Duration=10 days","Vehicle ; Treatment=Vehicle"
"cgroup_L5_021e875e","GSE235681",FALSE,FALSE,"trattamento","A549 cisplatin ; cell_line=A549 ; treatment=cisplatin","A549 untreated ; cell_line=A549 ; treatment=untreate"
"cgroup_L5_021e875e","GSE235681",FALSE,FALSE,"trattamento","GM12878 cisplatin ; cell_line=GM12878 ; treatment=cisplatin","GM12878 untreated ; cell_line=GM12878 ; treatment=un"
"cgroup_L5_479c6221","GSE235704",FALSE,FALSE,"trattamento","NCI-H526 treated with GSK126 ; cell_line=NCI-H526 ; treatment=GSK126","NCI-H526 treated with DMSO (lung tissue) ; cell_line"
"cgroup_L5_b6b8bc00","GSE235738",FALSE,FALSE,"trattamento","ASPS_PDX_Palbo-1 ; cell_line=ASPS_PDX_Palbo-1 ; treatment=Palbociclib","ASPS_PDX_Control-1 ; cell_line=ASPS_PDX_Control-1 ; "
"cgroup_L5_b6b8bc00","GSE235738",FALSE,FALSE,"trattamento","ASPS_PDX_Palbo-2 ; cell_line=ASPS_PDX_Palbo-2 ; treatment=Palbociclib","ASPS_PDX_Control-2 ; cell_line=ASPS_PDX_Control-2 ; "
"cgroup_L5_855ca642","GSE235768",FALSE,FALSE,"trattamento","BJ cells treated with hydrogen peroxide ; treatment=hydrogen_peroxide ; cell_l","BJ cells treated with vehicle (hydrogen peroxide) ; "
"cgroup_L5_855ca642","GSE235768",FALSE,FALSE,"trattamento","Normal Lung fibroblasts treated with hydrogen peroxide ; treatment=hydrogen_pe","Normal Lung fibroblasts treated with vehicle (hydrog"
"cgroup_L5_855ca642","GSE235768",FALSE,FALSE,"trattamento","Normal Lung fibroblasts treated with hydrogen peroxide ; treatment=hydrogen_pe","Normal Lung fibroblasts treated with vehicle (bortez"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","786-0 Cisplatin ; cell_line=786-0 ; treatment=Cisplatin","786-0 Vehicle ; cell_line=786-0 ; treatment=Vehicle"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","HCC1806 Cisplatin ; cell_line=HCC1806 ; treatment=Cisplatin","HCC1806 Vehicle ; cell_line=HCC1806 ; treatment=Vehi"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","HCC1806 Cisplatin ; cell_line=HCC1806 ; treatment=Cisplatin","HCC1806 Vehicle ; cell_line=HCC1806 ; treatment=Vehi"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","HCC1806 Cisplatin ; cell_line=HCC1806 ; treatment=Cisplatin","HCC1806 Vehicle ; cell_line=HCC1806 ; treatment=Vehi"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","HCT116 Cisplatin ; cell_line=HCT116 ; treatment=Cisplatin","HCT116 Vehicle ; cell_line=HCT116 ; treatment=Vehicl"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","U1690 Cisplatin ; cell_line=U1690 ; treatment=Cisplatin","U1690 Vehicle ; cell_line=U1690 ; treatment=Vehicle"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","U1690 Cisplatin ; cell_line=U1690 ; treatment=Cisplatin","U1690 Vehicle ; cell_line=U1690 ; treatment=Vehicle"
"cgroup_L5_021e875e","GSE235908",FALSE,FALSE,"trattamento","U1690 Cisplatin ; cell_line=U1690 ; treatment=Cisplatin","U1690 Vehicle ; cell_line=U1690 ; treatment=Vehicle"
"cgroup_L5_cacf5d1a","GSE236117",FALSE,FALSE,"trattamento","F. nucleatum exposed AMC-HN-8 cells ; treatment=F. nucleatum ; cell_type_or_li","Control AMC-HN-8 cells (case) ; treatment=control ; "
"cgroup_L5_cacf5d1a","GSE236117",FALSE,FALSE,"trattamento","F. nucleatum exposed AMC-HN-8 cells ; treatment=F. nucleatum ; cell_type_or_li","Control AMC-HN-8 cells (none) ; treatment=control ; "
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_CBP, finger ; treatment=TNF ; transgene=gap_CBP","Unstimulated, gap_CBP, knee, passage 196 ; treatment"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_CBP, knee, passage 196 ; treatment=TNF ; transgene=gap_CBP","Unstimulated, gap_CBP, knee, passage 196 ; treatment"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_p300, finger ; treatment=TNF ; transgene=gap_p300","Unstimulated, gap_p300, knee ; treatment=unstimulate"
"cgroup_L5_d9e23e09","GSE236122",FALSE,FALSE,"trattamento","TNF stimulated, primary tissue, finger ; treatment=TNF","Unstimulated, primary tissue, finger"
"cgroup_L5_d9e23e09","GSE236122",FALSE,FALSE,"trattamento","TNF stimulated, primary tissue, knee ; treatment=TNF","Unstimulated, primary tissue, knee ; treatment=unsti"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_CBP, primary tissue, finger, passage 379 ; treatment=TNF ;","Unstimulated, gap_CBP, primary tissue, finger ; trea"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_CBP, primary tissue, finger ; treatment=TNF ; transgene=ga","Unstimulated, gap_CBP, primary tissue, finger ; trea"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_p300, primary tissue, finger ; treatment=TNF ; transgene=g","Unstimulated, gap_p300, primary tissue, finger ; tre"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_p300, primary tissue, finger ; treatment=TNF ; transgene=g","Unstimulated, gap_p300, primary tissue, finger ; tre"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_p300, primary tissue, knee ; treatment=TNF ; transgene=gap","Unstimulated, gap_p300, primary tissue, knee ; treat"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_p300, primary tissue, knee ; treatment=TNF ; transgene=gap","Unstimulated, gap_p300, primary tissue, knee ; treat"
"cgroup_L5_d9e23e09","GSE236122",TRUE,TRUE,"contesto","TNF stimulated, gap_p300, primary tissue, knee ; treatment=TNF ; transgene=gap","Unstimulated, gap_p300, primary tissue, knee ; treat"
"cgroup_L5_b71a25a2","GSE236168",FALSE,FALSE,"trattamento","JQ1 + compound 3b (1) ; treatment=JQ1 ; genotype=wild-type","DMSO (1) ; treatment=DMSO ; genotype=wild-type"
"cgroup_L5_b71a25a2","GSE236168",FALSE,FALSE,"trattamento","JQ1 (1) ; treatment=JQ1 ; genotype=wild-type","DMSO (1) ; treatment=DMSO ; genotype=wild-type"
"cgroup_L5_721184e6","GSE236205",FALSE,FALSE,"trattamento","Y79 cells treated with THZ1 ; cell_line=Y79 ; treatment=THZ1","Y79 cells treated with DMSO ; cell_line=Y79 ; treatm"
"cgroup_L5_f2139c4f","GSE236253",FALSE,FALSE,"trattamento","U87 cells treated with Erastin ; treatment=Erastin ; dose=10 microM ; duration","U87 cells under normal growth conditions ; treatment"
"cgroup_L5_c0d1d837","GSE236286",FALSE,FALSE,"trattamento","Enzalutamide ; treatment=Enzalutamide","Vehicle ; treatment=Vehicle"
"cgroup_L5_930c8dcf","GSE236286",FALSE,FALSE,"trattamento","DHT ; treatment=DHT","Vehicle ; treatment=Vehicle"
"cgroup_L5_ba4af011","GSE236331",FALSE,FALSE,"trattamento","MCF10A irradiated 20Gy ; treatment=irradiation ; genetic_modification=wild-typ","MCF10A no treatment ; treatment=no treatment ; genet"
"cgroup_L5_ba4af011","GSE236331",TRUE,TRUE,"contesto","MCF10A IL1R1 KO irradiated 20Gy ; treatment=irradiation ; genetic_modification","MCF10A IL1R1 KO ; treatment=no treatment ; genetic_m"
"cgroup_L5_ba4af011","GSE236331",TRUE,TRUE,"contesto","MCF10A IL1RAP KO irradiated 20Gy ; treatment=irradiation ; genetic_modificatio","MCF10A IL1RAP KO ; treatment=no treatment ; genetic_"
"cgroup_L5_f94b6180","GSE236441",FALSE,FALSE,"trattamento","Canonical MED19-LNCaP treated with R1881 ; treatment=R1881 ; cell_line=Canonic","Canonical MED19-LNCaP treated with Vehicle (ETOH) ; "
"cgroup_L5_f94b6180","GSE236441",FALSE,FALSE,"trattamento","Canonical MED19-LNCaP treated with R1881 ; treatment=R1881 ; cell_line=Canonic","Canonical MED19-LNCaP with Vehicle (ETOH) ; treatmen"
"cgroup_L5_f94b6180","GSE236441",FALSE,FALSE,"trattamento","Control LNCaP treated with R1881 ; treatment=R1881 ; cell_line=Control LNCaP","Control LNCaP treated with Vehicle (ETOH) ; treatmen"
"cgroup_L5_f94b6180","GSE236441",FALSE,FALSE,"trattamento","Control LNCaP treated with R1881 ; treatment=R1881 ; cell_line=Control LNCaP","Control LNCaP treated with Vehicle (ETOH) ; treatmen"
"cgroup_L5_f94b6180","GSE236441",FALSE,FALSE,"trattamento","Control LNCaP treated with R1881 ; treatment=R1881 ; cell_line=Control LNCaP","Control LNCaP treated with Vehicle (ETOH) ; treatmen"
"cgroup_L5_81b706c4","GSE236502",FALSE,FALSE,"trattamento","PMCA-3 Paclitaxel ; Treatment=Paclitaxel ; Cell Line=PMCA-3","PMCA-3 Saline Control ; Treatment=Saline ; Cell Line"
"cgroup_L5_81b706c4","GSE236502",FALSE,FALSE,"trattamento","TM00351 Paclitaxel ; Treatment=Paclitaxel ; Cell Line=TM00351","TM00351 Saline Control ; Treatment=Saline ; Cell Lin"
"cgroup_L5_c054e202","GSE236742",FALSE,FALSE,"trattamento","Rapamycin-treated TSC1-null HCV29 cells ; treatment=Rapamycin ; cell_line=HCV2","DMSO-treated TSC1-null HCV29 cells ; treatment=DMSO "
"cgroup_L5_82f82010","GSE236746",FALSE,FALSE,"trattamento","Diabetic Torn Rotator Cuff Tendon ; disease_state=diabetic","Control Torn Rotator Cuff Tendon ; disease_state=con"
"cgroup_L5_7934174c","GSE236896",FALSE,FALSE,"trattamento","HCT-116, EPZ-6438, 1 uM, 6 days, 5-6 passages ; Treatment=EPZ-6438 ; Duration=","HCT-116, DMSO, 6 days, 5-6 passages ; Treatment=DMSO"
"cgroup_L5_7934174c","GSE236896",FALSE,FALSE,"trattamento","HCT-116, EPZ-6438, 1 uM, 3 days, 4-5 passages ; Treatment=EPZ-6438 ; Duration=","HCT-116, DMSO, 3 days, 4-5 passages ; Treatment=DMSO"
"cgroup_L5_49e290ae","GSE236896",FALSE,FALSE,"trattamento","HCT-116, Cyclosporin A, 5 uM, 3 days, 4-5 passages ; Treatment=Cyclosporin A ;","HCT-116, DMSO, 3 days, 4-5 passages ; Treatment=DMSO"
"cgroup_L5_49e290ae","GSE236896",FALSE,FALSE,"trattamento","HCT-116, Cyclosporin A, 5 uM, 3 days, 4-5 passages ; Treatment=Cyclosporin A ;","HCT-116, DMSO, 3 days, 4-5 passages ; Treatment=DMSO"
"cgroup_L5_545a48c6","GSE236939",FALSE,FALSE,"trattamento","Calu-3 lung adenocarcinoma ; disease_state=lung adenocarcinoma ; cell_type_or_","Calu-3 normal ; disease_state=normal ; cell_type_or_"
"cgroup_L5_c548d053","GSE236998",FALSE,FALSE,"trattamento","LPS-treated ; treatment=LPS ; cell_type_or_line_raw=Primary human monocyte-der","Naive ; treatment=Naive ; cell_type_or_line_raw=Prim"
"cgroup_L5_c548d053","GSE236999",FALSE,FALSE,"trattamento","LPS-treated (HC88) ; treatment=LPS ; donor_id=HC88","Vehicle (HC88) ; treatment=Naive ; donor_id=HC88"
"cgroup_L5_c548d053","GSE236999",FALSE,FALSE,"trattamento","LPS-treated (HC50) ; treatment=LPS ; donor_id=HC50","Vehicle (HC50) ; treatment=Naive ; donor_id=HC50"
"cgroup_L5_c548d053","GSE236999",FALSE,FALSE,"trattamento","LPS-treated (HC88) ; treatment=LPS ; donor_id=HC88","Naive (DQ) ; treatment=Naive ; donor_id=DQ"
"cgroup_L5_c548d053","GSE236999",FALSE,FALSE,"trattamento","LPS-treated (HC50) ; treatment=LPS ; donor_id=HC50","Naive (DQ) ; treatment=Naive ; donor_id=DQ"
"cgroup_L5_034592d9","GSE237052",FALSE,FALSE,"trattamento","Keratinocytes exposed to Staphylococcus epidermidis ; bacterial exposure=Staph","Untreated Keratinocytes"
"cgroup_L5_034592d9","GSE237052",FALSE,FALSE,"trattamento","Keratinocytes exposed to Staphylococcus epidermidis (duplicate) ; bacterial ex","Untreated Keratinocytes"
"cgroup_L5_ba4af011","GSE237091",FALSE,FALSE,"trattamento","Irradiated Conjunctival Epithelial Cells ; treatment=irradiation ; cell_type=C","Untreated Conjunctival Epithelial Cells ; treatment="
"cgroup_L5_862cd9b9","GSE237177",FALSE,FALSE,"trattamento","CFPAC1 treated with SCH772984 1uM x8weeks ; cell_line=CFPAC1 ; treatment=SCH77","CFPAC1 treated with DMSO ; cell_line=CFPAC1 ; treatm"
"cgroup_L5_862cd9b9","GSE237177",FALSE,FALSE,"trattamento","MIA PaCa-2 treated with SCH772984 1uM x8weeks ; cell_line=MIA PaCa-2 ; treatme","MIA PaCa-2 treated with DMSO ; cell_line=MIA PaCa-2 "
"cgroup_L5_a3f0c959","GSE237363",FALSE,FALSE,"trattamento","SW1990 + GSK-LSD1 (2000uM) ; perturbation=GSK-LSD1 ; dose=2000uM ; cell_line=S","SW1990 + vehicle ; perturbation=vehicle ; cell_line="
"cgroup_L5_a3f0c959","GSE237363",FALSE,FALSE,"trattamento","SW1990 + GSK-LSD1 (2000uM, 2h) ; perturbation=GSK-LSD1 ; dose=2000uM ; duratio","SW1990 + vehicle ; perturbation=vehicle ; cell_line="
"cgroup_L5_004d293d","GSE237413",FALSE,FALSE,"trattamento","Lapatinib-treated SKBR3 ; treatment=lapatinib ; cell_state=normal","Untreated SKBR3 ; treatment=untreated ; cell_state=n"
"cgroup_L5_004d293d","GSE237413",FALSE,FALSE,"trattamento","Lapatinib-treated Senescent SKBR3 ; treatment=lapatinib ; cell_state=senescent","Untreated SKBR3 ; treatment=untreated ; cell_state=n"
"cgroup_L5_004d293d","GSE237413",FALSE,FALSE,"trattamento","Lapatinib-treated Senescent SKBR3 (Replicates) ; treatment=lapatinib ; cell_st","Untreated SKBR3 ; treatment=untreated ; cell_state=n"
"cgroup_L5_0e66597e","GSE237784",FALSE,FALSE,"trattamento","MCF7 (TAMR) cells treated with Fulvestrant ; cell_line=MCF7 (TAMR) ; treatment","MCF7 (TAMR) cells treated with Vehicle control ; cel"
"cgroup_L5_a12414d4","GSE237784",FALSE,FALSE,"trattamento","MCF7 (TAMR) cells treated with Estradiol ; cell_line=MCF7 (TAMR) ; treatment=E","MCF7 (TAMR) cells treated with Vehicle control ; cel"
"cgroup_L5_a12414d4","GSE237784",FALSE,FALSE,"trattamento","MCF7 cells treated with Estradiol ; cell_line=MCF7 ; treatment=Estradiol","MCF7 cells treated with Vehicle control ; cell_line="
"cgroup_L5_0e66597e","GSE237784",FALSE,FALSE,"trattamento","MCF7 cells treated with ICI 182,780 ; cell_line=MCF7 ; treatment=ICI 182,780","MCF7 cells treated with Vehicle control ; cell_line="
"cgroup_L5_a12414d4","GSE237784",FALSE,FALSE,"trattamento","UCD12 cells treated with Estradiol ; cell_line=UCD12 ; treatment=Estradiol","UCD12 cells treated with Vehicle control ; cell_line"
"cgroup_L5_0e66597e","GSE237784",FALSE,FALSE,"trattamento","UCD12 cells treated with ICI 182,780 ; cell_line=UCD12 ; treatment=ICI 182,780","UCD12 cells treated with Vehicle control ; cell_line"
"cgroup_L5_0e66597e","GSE237784",FALSE,FALSE,"trattamento","UCD12 cells treated with Fulvestrant ; cell_line=UCD12 ; treatment=Fulvestrant","UCD12 cells treated with Vehicle control ; cell_line"
"cgroup_L5_0e66597e","GSE237784",FALSE,FALSE,"trattamento","UCD12 cells treated with ICI 182,780 ; cell_line=UCD12 ; treatment=ICI 182,780","UCD12 cells treated with Vehicle control ; cell_line"
"cgroup_L5_a747a14e","GSE237795",FALSE,FALSE,"trattamento","PM2.5 Treated ; treatment=PM2.5 ; cell_type_or_line_raw=HTR8/SVneo","Vehicle Control ; treatment=vehicle_only ; cell_type"
"cgroup_L5_eb5e1e65","GSE237803",TRUE,TRUE,"contesto","R1-AD1 FLAG-HA knock-in 5' ORF of H3F3A gene, AR KO, Dexamethasone ; Genetic M","R1-AD1 FLAG-HA knock-in 5' ORF of H3F3A gene, AR KO,"
"cgroup_L5_eb5e1e65","GSE237803",TRUE,TRUE,"contesto","R1-AD1 FLAGHA-H3F3A, DAXX KO, Dexamethasone ; Genetic Modification=FLAG-HA kno","R1-AD1 FLAGHA-H3F3A, DAXX KO, No treatment ; Genetic"
"cgroup_L5_eb5e1e65","GSE237803",TRUE,TRUE,"contesto","R1-AD1 FLAGHA-H3F3A, DAXX KO, Dexamethasone ; Genetic Modification=FLAG-HA kno","R1-AD1 FLAGHA-H3F3A, DAXX KO, No treatment ; Genetic"
"cgroup_L5_eb5e1e65","GSE237803",FALSE,FALSE,"trattamento","R1-AD1 FLAGHA-H3F3A, Dexamethasone ; Genetic Modification=FLAG-HA knock-in 5' ","Prostate cancer cells, FLAG-HA knock-in 5' ORF of H3"
"cgroup_L5_eb5e1e65","GSE237803",FALSE,FALSE,"trattamento","R1-AD1 FLAGHA-H3F3A, Dexamethasone ; Genetic Modification=FLAG-HA knock-in 5' ","Prostate cancer cells, FLAG-HA knock-in 5' ORF of H3"
"cgroup_L5_828ae0cb","GSE237845",FALSE,FALSE,"trattamento","TWEAK (1 rep) ; treatment=TWEAK ; cell_type_or_line_raw=CCD-18CO ; tissue=colo","Vehicle ; treatment=Vehicle ; cell_type_or_line_raw="
"cgroup_L5_828ae0cb","GSE237845",FALSE,FALSE,"trattamento","TWEAK (2 reps) ; treatment=TWEAK ; cell_type_or_line_raw=CCD-18CO ; tissue=col","Vehicle ; treatment=Vehicle ; cell_type_or_line_raw="
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Brain Prefrontal Cortex Sepsis ; tissue=brain prefrontal cortex ; disease_stat","Brain Prefrontal Cortex Control ; tissue=brain prefr"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Colon Sepsis ; tissue=colon ; disease_state=sepsis","Colon Control ; tissue=colon ; disease_state=control"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Heart Sepsis ; tissue=heart ; disease_state=sepsis","Heart Control ; tissue=heart ; disease_state=control"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Heart Sepsis Induced ; tissue=heart ; disease_state=sepsis","Heart Control ; tissue=heart ; disease_state=control"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Hippocampus Sepsis ; tissue=hippocampus ; disease_state=sepsis","Hippocampus Control ; tissue=hippocampus ; disease_s"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Hippocampus Sepsis Induced ; tissue=hippocampus ; disease_state=sepsis","Hippocampus Control ; tissue=hippocampus ; disease_s"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Kidney Sepsis ; tissue=kidney ; disease_state=sepsis","Kidney Control ; tissue=kidney ; disease_state=contr"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Lung Sepsis ; tissue=lung ; disease_state=sepsis","Lung Control ; tissue=lung ; disease_state=control"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Lung Sepsis Induced ; tissue=lung ; disease_state=sepsis","Lung Control ; tissue=lung ; disease_state=control"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Lung Sepsis Induced 2 ; tissue=lung ; disease_state=sepsis","Lung Control ; tissue=lung ; disease_state=control"
"cgroup_L5_df599af1","GSE237861",FALSE,FALSE,"trattamento","Prefrontal Brain Cortex Sepsis ; tissue=prefrontal brain cortex ; disease_stat","Brain Prefrontal Cortex Control ; tissue=brain prefr"
"cgroup_L5_a7509255","GSE237960",FALSE,FALSE,"trattamento","Heat killed Staphylococcus aureus ; treatment=heat_killed_staphylococcus_aureu","Control ; treatment=control"
"cgroup_L5_ee94648c","GSE237960",FALSE,FALSE,"trattamento","Heat killed Escherichia coli ; treatment=heat_killed_escherichia_coli","Control ; treatment=control"
"cgroup_L5_87c40ebb","GSE237971",FALSE,FALSE,"trattamento","Wild-Type IFNgamma Stimulated ; Genetic Background=Wild-Type ; Treatment=IFNga","Wild-Type Unstimulated ; Genetic Background=Wild-Typ"
"cgroup_L5_87c40ebb","GSE237971",TRUE,TRUE,"contesto","IRF1-KO IFNgamma Stimulated ; Genetic Background=IRF1-KO ; Treatment=IFNgamma ","IRF1-KO Unstimulated ; Genetic Background=IRF1-KO ; "
"cgroup_L5_87c40ebb","GSE237971",TRUE,TRUE,"contesto","SOCS1-KO IFNgamma Stimulated ; Genetic Background=SOCS1-KO ; Treatment=IFNgamm","SOCS1-KO Unstimulated ; Genetic Background=SOCS1-KO "
"cgroup_L5_a32e5eaa","GSE238006",FALSE,FALSE,"trattamento","Decitabine ; treatment=Decitabine ; cell_type_or_line_raw=NCI-H146","Vehicle ; treatment=Vehicle ; cell_type_or_line_raw="
"cgroup_L5_a32e5eaa","GSE238006",FALSE,FALSE,"trattamento","Decitabine ; treatment=Decitabine ; cell_type_or_line_raw=NCI-H146","Vehicle ; treatment=Vehicle ; cell_type_or_line_raw="
"cgroup_L5_6df6a50e","GSE239407",FALSE,FALSE,"trattamento","sorafenib (1uM) ; treatment=sorafenib ; concentration=1uM","Control ; treatment=none ; concentration=none"
"cgroup_L5_6df6a50e","GSE239407",FALSE,FALSE,"trattamento","sorafenib (10uM) ; treatment=sorafenib ; concentration=10uM","Control ; treatment=none ; concentration=none"
"cgroup_L5_6df6a50e","GSE239407",FALSE,FALSE,"trattamento","sorafenib (10uM) ; treatment=sorafenib ; concentration=10uM","Control ; treatment=none ; concentration=none"
"cgroup_L5_6df6a50e","GSE239407",FALSE,FALSE,"trattamento","sorafenib (1uM) ; treatment=sorafenib ; concentration=1uM","Control ; treatment=none ; concentration=none"
"cgroup_L5_089ccae5","GSE239482",FALSE,FALSE,"trattamento","MDA-MB-231 treated with Bortezomib ; treatment=B(bortezomib) ; cell_line=MDA-M","MDA-MB-231 treated with M(mock) ; treatment=M(mock) "
"cgroup_L5_b71a25a2","GSE239585",FALSE,FALSE,"trattamento","JQ1-treated, uninfected ; treatment=JQ1 ; infection_status=uninfected","DMSO-treated, uninfected ; treatment=DMSO ; infectio"
"cgroup_L5_b71a25a2","GSE239585",FALSE,FALSE,"trattamento","JQ1-treated, SARS-CoV-2-infected ; treatment=JQ1 ; infection_status=SARS-CoV-2","DMSO-treated, SARS-CoV-2-infected ; treatment=DMSO ;"
"cgroup_L5_b71a25a2","GSE239585",FALSE,FALSE,"trattamento","JQ1-treated, uninfected ; treatment=JQ1 ; infection_status=uninfected","Naive, uninfected ; treatment=naive ; infection_stat"
"cgroup_L5_f97e50de","GSE239666",FALSE,FALSE,"trattamento","Primary tissue treated with crizotinib ; treatment=crizotinib ; cell_context=p","Primary tissue treated with DMSO (control) ; treatme"
"cgroup_L5_f97e50de","GSE239666",FALSE,FALSE,"trattamento","Primary tissue treated with crizotinib (different agent ID) ; treatment=crizot","Primary tissue treated with DMSO (control) ; treatme"
"cgroup_L5_f97e50de","GSE239666",FALSE,FALSE,"trattamento","Primary tissue treated with crizotinib (another agent ID) ; treatment=crizotin","Primary tissue treated with DMSO (control) ; treatme"
"cgroup_L5_79a73ac5","GSE239726",FALSE,FALSE,"trattamento","Influenza A (H3N2) infected ; virus_infection=Influenza A (H3N2)","Mock infected ; virus_infection=mock"
"cgroup_L5_f97e50de","GSE239844",FALSE,FALSE,"trattamento","CUTO23 + crizotinib ; cell_line=CUTO23 ; treatment=crizotinib","CUTO23 + DMSO ; cell_line=CUTO23 ; treatment=DMSO"
"cgroup_L5_f97e50de","GSE239844",FALSE,FALSE,"trattamento","CUTO27 + crizotinib ; cell_line=CUTO27 ; treatment=crizotinib","CUTO27 + DMSO ; cell_line=CUTO27 ; treatment=DMSO"
"cgroup_L5_f97e50de","GSE239844",FALSE,FALSE,"trattamento","CUTO28 + crizotinib ; cell_line=CUTO28 ; treatment=crizotinib","CUTO28 + DMSO ; cell_line=CUTO28 ; treatment=DMSO"
"cgroup_L5_f97e50de","GSE239844",FALSE,FALSE,"trattamento","CUTO33 + crizotinib ; cell_line=CUTO33 ; treatment=crizotinib","CUTO33 + DMSO ; cell_line=CUTO33 ; treatment=DMSO"
"cgroup_L5_f97e50de","GSE239844",FALSE,FALSE,"trattamento","CUTO37 + crizotinib ; cell_line=CUTO37 ; treatment=crizotinib","CUTO37 + DMSO ; cell_line=CUTO37 ; treatment=DMSO"
"cgroup_L5_f97e50de","GSE239844",FALSE,FALSE,"trattamento","CUTO38 + crizotinib ; cell_line=CUTO38 ; treatment=crizotinib","CUTO38 + DMSO ; cell_line=CUTO38 ; treatment=DMSO"
"cgroup_L5_f97e50de","GSE239844",FALSE,FALSE,"trattamento","HCC78 + crizotinib ; cell_line=HCC78 ; treatment=crizotinib","HCC78 + DMSO ; cell_line=HCC78 ; treatment=DMSO"
"cgroup_L5_f94b6180","GSE240167",FALSE,FALSE,"trattamento","LNCaP + R1881 (0.1 nM, 24h) ; Treatment=R1881 ; Duration=24 hours","LNCaP + DMSO (0.1%, 24h) ; Treatment=DMSO ; Duration"
"cgroup_L5_f94b6180","GSE240167",FALSE,FALSE,"trattamento","LNCaP + R1881 (0.1 nM, 24h) ; Treatment=R1881 ; Duration=24 hours","LNCaP + DMSO (0.1%, 24h) ; Treatment=DMSO ; Duration"
"cgroup_L5_5929f298","GSE240167",FALSE,FALSE,"trattamento","LNCaP + SNX631 (500 nM, 72h) ; Treatment=SNX631 ; Duration=72 hours","LNCaP + DMSO (0.1%, 72h) ; Treatment=DMSO ; Duration"
"cgroup_L5_f94b6180","GSE240167",FALSE,FALSE,"trattamento","LNCaP + R1881 (1 nM, 72h) ; Treatment=R1881 ; Duration=72 hours","LNCaP + DMSO (0.1%, 72h) ; Treatment=DMSO ; Duration"
"cgroup_L5_f94b6180","GSE240167",FALSE,FALSE,"trattamento","LNCaP + R1881 (1 nM, 72h) ; Treatment=R1881 ; Duration=72 hours","LNCaP + DMSO (0.1%, 72h) ; Treatment=DMSO ; Duration"
"cgroup_L5_f94b6180","GSE240364",FALSE,FALSE,"trattamento","WT_HOXB13_R1881 ; treatment=R1881 ; cell_line=WT HOXB13","WT_HOXB13_vehicle_vehicle ; treatment=vehicle+vehicl"
"cgroup_L5_f94b6180","GSE240364",FALSE,FALSE,"trattamento","X285K_R1881 ; treatment=R1881 ; cell_line=X285K","X285K_vehicle_vehicle ; treatment=vehicle+vehicle ; "
