"id_a","id_b","reg_a","reg_b","chiave","tier","entrambi_nel_corpus"
"CHEBI:66910","MeSH:D000077784","chebi","mesh","axitinib","T1_canonico_canonico",FALSE
"CHEBI:66919","CHEMBL:CHEMBL1789941","chebi","chembl","ruxolitinib","T1_canonico_canonico",FALSE
"CHEBI:6704","CHEMBL:CHEMBL685","chebi","chembl","mebendazole","T1_canonico_canonico",FALSE
"CHEBI:6704","MeSH:D008463","chebi","mesh","mebendazole","T1_canonico_canonico",FALSE
"CHEBI:6716","CHEMBL:CHEMBL717","chebi","chembl","medroxyprogesteroneacetate","T1_canonico_canonico",FALSE
"CHEBI:6716","MeSH:D017258","chebi","mesh","medroxyprogesteroneacetate","T1_canonico_canonico",FALSE
"CHEBI:67208","MeSH:D012330","chebi","mesh","doublestrandedrna","T2_canonico_alias",FALSE
"CHEBI:6722","CHEMBL:CHEMBL1201139","chebi","chembl","megestrol","T2_canonico_alias",FALSE
"CHEBI:6722","MeSH:D008535","chebi","mesh","megestrol","T1_canonico_canonico",FALSE
"CHEBI:67271","CHEMBL:CHEMBL1079175","chebi","chembl","mk2206","T1_canonico_canonico",FALSE
"CHEBI:67895","CHEMBL:CHEMBL391533","chebi","chembl","corosolicacid","T1_canonico_canonico",FALSE
"CHEBI:6801","CHEMBL:CHEMBL1431","chebi","chembl","metformina","T3_alias_alias",FALSE
"CHEBI:6807","CHEMBL:CHEMBL651","chebi","chembl","dlmethadone","T3_alias_alias",FALSE
"CHEBI:6809","CHEMBL:CHEMBL1201201","chebi","chembl","methamphetamine","T1_canonico_canonico",FALSE
"CHEBI:6809","MeSH:D008694","chebi","mesh","methamphetamine","T1_canonico_canonico",FALSE
"CHEBI:68478","CHEMBL:CHEMBL1908360","chebi","chembl","everolimus","T1_canonico_canonico",FALSE
"CHEBI:68478","MeSH:D000068338","chebi","mesh","everolimus","T1_canonico_canonico",FALSE
"CHEBI:68534","CHEMBL:CHEMBL1082407","chebi","chembl","enzalutamide","T1_canonico_canonico",FALSE
"CHEBI:68558","CHEMBL:CHEMBL398435","chebi","chembl","ticagrelor","T1_canonico_canonico",FALSE
"CHEBI:68558","MeSH:D000077486","chebi","mesh","ticagrelor","T1_canonico_canonico",FALSE
"CHEBI:68642","CHEMBL:CHEMBL254328","chebi","chembl","abiraterone","T1_canonico_canonico",FALSE
"CHEBI:68647","CHEMBL:CHEMBL1946170","chebi","chembl","regorafenib","T1_canonico_canonico",FALSE
"CHEBI:68741","CHEMBL:CHEMBL499593","chebi","chembl","chetomin","T1_canonico_canonico",FALSE
"CHEBI:68747","CHEMBL:CHEMBL1089316","chebi","chembl","chaetocin","T1_canonico_canonico",FALSE
"CHEBI:6888","CHEMBL:CHEMBL650","chebi","chembl","methylprednisolone","T2_canonico_alias",FALSE
"CHEBI:6888","MeSH:D008775","chebi","mesh","methylprednisolone","T2_canonico_alias",FALSE
"CHEBI:69120","CHEMBL:CHEMBL517080","chebi","chembl","withaferina","T1_canonico_canonico",FALSE
"CHEBI:69136","CHEMBL:CHEMBL404116","chebi","chembl","latrunculina","T1_canonico_canonico",FALSE
"CHEBI:6920","CHEMBL:CHEMBL1534525","chebi","chembl","mibefradildihydrochloride","T2_canonico_alias",FALSE
"CHEBI:6920","CHEMBL:CHEMBL45816","chebi","chembl","mibefradil","T1_canonico_canonico",FALSE
"CHEBI:6920","MeSH:D020748","chebi","mesh","mibefradil","T1_canonico_canonico",FALSE
"CHEBI:6954","CHEMBL:CHEMBL1670","chebi","chembl","mitotane","T1_canonico_canonico",FALSE
"CHEBI:6954","MeSH:D008939","chebi","mesh","mitotane","T1_canonico_canonico",FALSE
"CHEBI:70778","CHEMBL:CHEMBL21241","chebi","chembl","gw7647","T1_canonico_canonico",FALSE
"CHEBI:71019","CHEMBL:CHEMBL46286","chebi","chembl","omacetaxinemepesuccinate","T1_canonico_canonico",FALSE
"CHEBI:71019","MeSH:D000077863","chebi","mesh","homoharringtonine","T2_canonico_alias",FALSE
"CHEBI:71193","CHEMBL:CHEMBL4084119","chebi","chembl","liraglutide","T1_canonico_canonico",FALSE
"CHEBI:71193","MeSH:D000069450","chebi","mesh","liraglutide","T1_canonico_canonico",FALSE
"CHEBI:71200","CHEMBL:CHEMBL221959","chebi","chembl","tofacitinib","T1_canonico_canonico",FALSE
"CHEBI:71219","CHEMBL:CHEMBL477772","chebi","chembl","pazopanib","T1_canonico_canonico",FALSE
"CHEBI:71272","CHEMBL:CHEMBL2103745","chebi","chembl","saxagliptin","T1_canonico_canonico",FALSE
"CHEBI:71272","CHEMBL:CHEMBL385517","chebi","chembl","bms477118","T3_alias_alias",FALSE
"CHEBI:71417","CHEMBL:CHEMBL1321","chebi","chembl","procarbazine","T1_canonico_canonico",FALSE
"CHEBI:71417","MeSH:D011344","chebi","mesh","procarbazine","T1_canonico_canonico",FALSE
"CHEBI:71952","CHEMBL:CHEMBL1879463","chebi","chembl","dactolisib","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL2017974","CHEBI:71954","chembl","chebi","bkm120","T2_canonico_alias",FALSE
"CHEBI:72317","CHEMBL:CHEMBL2105717","chebi","chembl","cabozantinib","T1_canonico_canonico",FALSE
"CHEBI:72564","CHEMBL:CHEMBL810","chebi","chembl","temozolomide","T1_canonico_canonico",FALSE
"CHEBI:72564","MeSH:D000077204","chebi","mesh","temozolomide","T1_canonico_canonico",FALSE
"CHEBI:72690","CHEMBL:CHEMBL43452","chebi","chembl","pomalidomide","T1_canonico_canonico",FALSE
"CHEBI:7307","CHEMBL:CHEMBL12543","chebi","chembl","nmethylpyrrolidinone","T3_alias_alias",FALSE
"CHEBI:73222","CHEMBL:CHEMBL497001","chebi","chembl","aloin","T1_canonico_canonico",FALSE
"CHEBI:73356","MeSH:D020881","chebi","mesh","dpdpe","T2_canonico_alias",FALSE
"CHEBI:746908","CHEMBL:CHEMBL4297516","chebi","chembl","lurbinectedin","T1_canonico_canonico",FALSE
"CHEBI:746962","CHEMBL:CHEMBL4858364","chebi","chembl","mrtx1133","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL4594216","CHEBI:747132","chembl","chebi","mmae","T3_alias_alias",FALSE
"HGNC:8127","CHEBI:747467","hgnc","chebi","oglcnac","T3_alias_alias",FALSE
"CHEBI:7476","CHEMBL:CHEMBL154","chebi","chembl","naproxene","T3_alias_alias",FALSE
"CHEBI:75044","MeSH:D010692","chebi","mesh","phleomycin","T2_canonico_alias",FALSE
"CHEBI:75045","CHEMBL:CHEMBL2028663","chebi","chembl","dabrafenib","T1_canonico_canonico",FALSE
"CHEBI:75095","CHEMBL:CHEMBL117","chebi","chembl","chrysin","T1_canonico_canonico",FALSE
"CHEBI:75179","CHEMBL:CHEMBL1129","chebi","chembl","trifluridine","T1_canonico_canonico",FALSE
"CHEBI:75179","MeSH:D014271","chebi","mesh","trifluridine","T1_canonico_canonico",FALSE
"CHEBI:75393","CHEMBL:CHEMBL559147","chebi","chembl","y27632","T1_canonico_canonico",FALSE
"CHEBI:75400","CHEMBL:CHEMBL1229168","chebi","chembl","calmidazolium","T1_canonico_canonico",FALSE
"CHEBI:7553","CHEMBL:CHEMBL1448","chebi","chembl","niclosamide","T1_canonico_canonico",FALSE
"CHEBI:7553","MeSH:D009534","chebi","mesh","niclosamide","T1_canonico_canonico",FALSE
"CHEBI:7566","CHEMBL:CHEMBL290960","chebi","chembl","nifurtimox","T1_canonico_canonico",FALSE
"CHEBI:7566","MeSH:D009547","chebi","mesh","nifurtimox","T1_canonico_canonico",FALSE
"CHEBI:7569","CHEMBL:CHEMBL405862","chebi","chembl","nigericin","T1_canonico_canonico",FALSE
"CHEBI:7569","MeSH:D009550","chebi","mesh","nigericin","T1_canonico_canonico",FALSE
"CHEBI:75984","CHEMBL:CHEMBL652","chebi","chembl","flecainide","T1_canonico_canonico",FALSE
"CHEBI:75984","MeSH:D005424","chebi","mesh","flecainide","T1_canonico_canonico",FALSE
"CHEBI:75998","CHEMBL:CHEMBL2103875","chebi","chembl","trametinib","T1_canonico_canonico",FALSE
"CHEBI:7602","CHEMBL:CHEMBL225698","chebi","chembl","hexamethoxyflavone","T2_canonico_alias",FALSE
"CHEBI:7602","CHEMBL:CHEMBL76447","chebi","chembl","nobiletin","T1_canonico_canonico",FALSE
"CHEBI:76277","CHEMBL:CHEMBL316040","chebi","chembl","tepoxalin","T1_canonico_canonico",FALSE
"CHEBI:76607","CHEMBL:CHEMBL2103873","chebi","chembl","macitentan","T1_canonico_canonico",FALSE
"CHEBI:76612","CHEMBL:CHEMBL1873475","chebi","chembl","ibrutinib","T1_canonico_canonico",FALSE
"CHEBI:77013","CHEMBL:CHEMBL26260","chebi","chembl","betanaphthoflavone","T1_canonico_canonico",FALSE
"CHEBI:77013","MeSH:D019324","chebi","mesh","betanaphthoflavone","T1_canonico_canonico",FALSE
"CHEBI:77092","CHEMBL:CHEMBL37161","chebi","chembl","fenbendazole","T1_canonico_canonico",FALSE
"CHEBI:77092","MeSH:D005273","chebi","mesh","fenbendazole","T1_canonico_canonico",FALSE
"CHEBI:7754","MeSH:D009841","chebi","mesh","oligonucleotide","T2_canonico_alias",FALSE
"CHEBI:77702","HGNC:11132","chebi","hgnc","snap","T3_alias_alias",FALSE
"CHEBI:77702","MeSH:D026423","chebi","mesh","snitrosonacetylpenicillamine","T2_canonico_alias",FALSE
"CHEBI:77936","CHEMBL:CHEMBL1562779","chebi","chembl","tofa","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL3188386","CHEBI:78030","chembl","chebi","lgk974","T2_canonico_alias",TRUE
"CHEBI:78432","CHEMBL:CHEMBL2403108","chebi","chembl","ceritinib","T1_canonico_canonico",FALSE
"CHEBI:78543","CHEMBL:CHEMBL1171837","chebi","chembl","ponatinib","T1_canonico_canonico",FALSE
"CHEBI:7872","CHEMBL:CHEMBL395429","chebi","chembl","oxytocin","T1_canonico_canonico",FALSE
"CHEBI:7872","MeSH:D010121","chebi","mesh","oxytocin","T1_canonico_canonico",FALSE
"CHEBI:78741","CHEMBL:CHEMBL337702","chebi","chembl","oxidopamine","T1_canonico_canonico",FALSE
"CHEBI:78741","MeSH:D006892","chebi","mesh","hydroxydopamine","T3_alias_alias",FALSE
"CHEBI:78741","MeSH:D016627","chebi","mesh","oxidopamine","T1_canonico_canonico",FALSE
"CHEBI:79090","CHEMBL:CHEMBL278041","chebi","chembl","sb202190","T1_canonico_canonico",FALSE
"CHEBI:79369","CHEMBL:CHEMBL1972860","chebi","chembl","elesclomol","T1_canonico_canonico",FALSE
"CHEBI:7939","CHEMBL:CHEMBL540445","chebi","chembl","parthenolide","T1_canonico_canonico",FALSE
"CHEBI:80025","CHEMBL:CHEMBL1208572","chebi","chembl","salinomycin","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL437472","CHEBI:80240","chembl","chebi","endothelin1","T2_canonico_alias",TRUE
"CHEBI:80240","HGNC:3176","chebi","hgnc","endothelin1","T1_canonico_canonico",FALSE
"CHEBI:80240","MeSH:D019332","chebi","mesh","endothelin1","T1_canonico_canonico",FALSE
"HGNC:9234","CHEBI:80341","hgnc","chebi","crsp1","T3_alias_alias",FALSE
"CHEBI:80630","CHEMBL:CHEMBL481","chebi","chembl","irinotecan","T1_canonico_canonico",FALSE
"CHEBI:80630","MeSH:D000077146","chebi","mesh","irinotecan","T1_canonico_canonico",FALSE
"CHEBI:8064","CHEMBL:CHEMBL170988","chebi","chembl","phenformin","T1_canonico_canonico",FALSE
"CHEBI:8064","MeSH:D010629","chebi","mesh","phenformin","T1_canonico_canonico",FALSE
"MeSH:D010634","CHEBI:8069","mesh","chebi","phenobarbital","T1_canonico_canonico",FALSE
"MeSH:D010634","CHEBI:8070","mesh","chebi","phenobarbitalsodium","T2_canonico_alias",FALSE
"CHEBI:80716","CHEMBL:CHEMBL1256416","chebi","chembl","aplysiatoxin","T1_canonico_canonico",FALSE
"CHEBI:80805","CHEMBL:CHEMBL250785","chebi","chembl","cinobufagin","T1_canonico_canonico",FALSE
"CHEBI:8093","CHEMBL:CHEMBL1215","chebi","chembl","phenylephrine","T1_canonico_canonico",FALSE
"CHEBI:8093","MeSH:D010656","chebi","mesh","phenylephrine","T1_canonico_canonico",FALSE
"CHEBI:81068","CHEMBL:CHEMBL9470","chebi","chembl","shikonin","T1_canonico_canonico",FALSE
"CHEBI:81528","CHEMBL:CHEMBL567175","chebi","chembl","naltrindole","T1_canonico_canonico",FALSE
"CHEBI:81569","CHEMBL:CHEMBL4297955","chebi","chembl","folliclestimulatinghormone","T2_canonico_alias",FALSE
"CHEBI:81569","MeSH:D005640","chebi","mesh","folliclestimulatinghormone","T1_canonico_canonico",FALSE
"CHEBI:81571","HGNC:6553","chebi","hgnc","leptin","T1_canonico_canonico",FALSE
"CHEBI:81571","MeSH:D020738","chebi","mesh","leptin","T1_canonico_canonico",FALSE
"CHEBI:81572","HGNC:13633","chebi","hgnc","adiponectin","T2_canonico_alias",FALSE
"CHEBI:81572","MeSH:D052242","chebi","mesh","adiponectin","T1_canonico_canonico",FALSE
"CHEBI:81579","HGNC:3415","chebi","hgnc","erythropoietin","T1_canonico_canonico",FALSE
"CHEBI:81579","MeSH:D004921","chebi","mesh","erythropoietin","T1_canonico_canonico",FALSE
"CHEBI:81580","HGNC:9445","chebi","hgnc","prolactin","T1_canonico_canonico",FALSE
"CHEBI:81580","MeSH:D011388","chebi","mesh","prolactin","T1_canonico_canonico",FALSE
"CHEBI:8228","CHEMBL:CHEMBL595","chebi","chembl","pioglitazone","T1_canonico_canonico",FALSE
"CHEBI:8228","MeSH:D000077205","chebi","mesh","pioglitazone","T1_canonico_canonico",FALSE
"CHEBI:82297","MeSH:D053260","chebi","mesh","carbonblack","T2_canonico_alias",FALSE
"CHEBI:82720","CHEMBL:CHEMBL2107830","chebi","chembl","empagliflozin","T1_canonico_canonico",FALSE
"CHEBI:82755","CHEMBL:CHEMBL4802230","chebi","chembl","mertansine","T1_canonico_canonico",FALSE
"CHEBI:82755","MeSH:D008453","chebi","mesh","mertansine","T2_canonico_alias",FALSE
"CHEBI:82977","CHEMBL:CHEMBL2023898","chebi","chembl","daclatasvir","T1_canonico_canonico",FALSE
"CHEBI:83766","CHEMBL:CHEMBL521686","chebi","chembl","olaparib","T1_canonico_canonico",FALSE
"CHEBI:8378","CHEMBL:CHEMBL131","chebi","chembl","prednisolone","T1_canonico_canonico",FALSE
"CHEBI:8378","MeSH:D011239","chebi","mesh","prednisolone","T1_canonico_canonico",FALSE
"CHEBI:8382","CHEMBL:CHEMBL635","chebi","chembl","prednisone","T1_canonico_canonico",FALSE
"CHEBI:8382","MeSH:D011241","chebi","mesh","prednisone","T1_canonico_canonico",FALSE
"CHEBI:84050","CHEMBL:CHEMBL450449","chebi","chembl","trabectedin","T1_canonico_canonico",FALSE
"CHEBI:84050","MeSH:D000077606","chebi","mesh","trabectedin","T1_canonico_canonico",FALSE
"CHEBI:84327","CHEMBL:CHEMBL1256459","chebi","chembl","torin1","T1_canonico_canonico",FALSE
"CHEBI:84491","CHEMBL:CHEMBL4297812","chebi","chembl","polyipolyc","T3_alias_alias",FALSE
"CHEBI:84491","MeSH:D011070","chebi","mesh","polyic","T1_canonico_canonico",FALSE
"CHEBI:8499","CHEMBL:CHEMBL452861","chebi","chembl","propanolol","T3_alias_alias",FALSE
"CHEBI:8499","MeSH:D011433","chebi","mesh","propanolol","T3_alias_alias",FALSE
"CHEBI:85164","CHEMBL:CHEMBL502835","chebi","chembl","nintedanib","T1_canonico_canonico",FALSE
"CHEBI:85990","CHEMBL:CHEMBL483254","chebi","chembl","panobinostat","T1_canonico_canonico",FALSE
"CHEBI:85990","MeSH:D000077767","chebi","mesh","panobinostat","T1_canonico_canonico",FALSE
"CHEBI:85993","CHEMBL:CHEMBL189963","chebi","chembl","palbociclib","T1_canonico_canonico",FALSE
"CHEBI:85994","CHEMBL:CHEMBL1289601","chebi","chembl","lenvatinib","T1_canonico_canonico",FALSE
"CHEBI:86319","CHEMBL:CHEMBL5095206","chebi","chembl","25hydroxyergocalciferol","T2_canonico_alias",FALSE
"CHEBI:86319","MeSH:D015652","chebi","mesh","25hydroxyvitamind2","T1_canonico_canonico",FALSE
"CHEBI:86474","CHEMBL:CHEMBL4297422","chebi","chembl","ro4929097","T2_canonico_alias",FALSE
"CHEBI:8673","CHEMBL:CHEMBL36","chebi","chembl","pyrimethamine","T1_canonico_canonico",FALSE
"CHEBI:8673","MeSH:D011739","chebi","mesh","pyrimethamine","T1_canonico_canonico",FALSE
"CHEBI:8688","CHEMBL:CHEMBL1908377","chebi","chembl","pyrviniumpamoate","T1_canonico_canonico",FALSE
"CHEBI:8772","CHEMBL:CHEMBL81","chebi","chembl","raloxifene","T1_canonico_canonico",FALSE
"CHEBI:8772","MeSH:D020849","chebi","mesh","raloxifene","T2_canonico_alias",FALSE
"CHEBI:88249","CHEMBL:CHEMBL507361","chebi","chembl","pd0325901","T2_canonico_alias",FALSE
"CHEBI:88542","CHEMBL:CHEMBL459008","chebi","chembl","butylparaben","T1_canonico_canonico",FALSE
"CHEBI:89324","CHEMBL:CHEMBL1590076","chebi","chembl","2425dihydroxycholecalciferol","T3_alias_alias",FALSE
"CHEBI:89324","MeSH:D015650","chebi","mesh","2425dihydroxyvitamind3","T2_canonico_alias",FALSE
"CHEBI:90195","CHEMBL:CHEMBL235191","chebi","chembl","tacedinaline","T1_canonico_canonico",FALSE
"CHEBI:90197","CHEMBL:CHEMBL450786","chebi","chembl","pha665752","T1_canonico_canonico",FALSE
"CHEBI:90217","CHEMBL:CHEMBL2105709","chebi","chembl","vanflyta","T3_alias_alias",FALSE
"CHEBI:90217","CHEMBL:CHEMBL576982","chebi","chembl","quizartinib","T1_canonico_canonico",FALSE
"CHEBI:90227","CHEMBL:CHEMBL1614701","chebi","chembl","selumetinib","T1_canonico_canonico",FALSE
"CHEBI:90295","CHEMBL:CHEMBL1230020","chebi","chembl","plx4720","T1_canonico_canonico",FALSE
"CHEBI:90524","CHEMBL:CHEMBL573339","chebi","chembl","pi103","T1_canonico_canonico",FALSE
"CHEBI:90626","CHEMBL:CHEMBL496102","chebi","chembl","amg208","T1_canonico_canonico",FALSE
"CHEBI:90683","CHEMBL:CHEMBL514201","chebi","chembl","talmapimod","T1_canonico_canonico",FALSE
"CHEBI:90693","CHEMBL:CHEMBL100473","chebi","chembl","u0126","T1_canonico_canonico",FALSE
"CHEBI:90695","CHEMBL:CHEMBL1725279","chebi","chembl","sp600125","T2_canonico_alias",FALSE
"CHEBI:90705","CHEMBL:CHEMBL10","chebi","chembl","sb203580","T1_canonico_canonico",FALSE
"CHEBI:90848","CHEMBL:CHEMBL239226","chebi","chembl","act333679","T2_canonico_alias",FALSE
"CHEBI:90851","CHEMBL:CHEMBL2146883","chebi","chembl","gdc0973","T3_alias_alias",FALSE
"CHEBI:90879","CHEMBL:CHEMBL235668","chebi","chembl","tipiracil","T1_canonico_canonico",FALSE
"CHEBI:90936","CHEMBL:CHEMBL1738797","chebi","chembl","alectinib","T1_canonico_canonico",FALSE
"CHEBI:90943","CHEMBL:CHEMBL3353410","chebi","chembl","osimertinib","T1_canonico_canonico",FALSE
"CHEBI:91090","CHEMBL:CHEMBL2106049","chebi","chembl","charcoal","T2_canonico_alias",FALSE
"CHEBI:91090","MeSH:D002606","chebi","mesh","charcoal","T1_canonico_canonico",FALSE
"CHEBI:91091","CHEMBL:CHEMBL412142","chebi","chembl","chir99021","T2_canonico_alias",FALSE
"CHEBI:91329","CHEMBL:CHEMBL1801204","chebi","chembl","azd8055","T1_canonico_canonico",FALSE
"CHEBI:91333","CHEMBL:CHEMBL1908394","chebi","chembl","gsk461364","T1_canonico_canonico",FALSE
"CHEBI:91414","CHEMBL:CHEMBL1976040","chebi","chembl","adavosertib","T1_canonico_canonico",FALSE
"CHEBI:91418","CHEMBL:CHEMBL1230609","chebi","chembl","foretinib","T1_canonico_canonico",FALSE
"CHEBI:91435","CHEMBL:CHEMBL223360","chebi","chembl","linifanib","T1_canonico_canonico",FALSE
"CHEBI:91440","CHEMBL:CHEMBL3991927","chebi","chembl","hmn214","T1_canonico_canonico",FALSE
"CHEBI:91450","CHEMBL:CHEMBL3545097","chebi","chembl","sapanisertib","T1_canonico_canonico",FALSE
"CHEBI:91451","CHEMBL:CHEMBL558752","chebi","chembl","chir265","T2_canonico_alias",FALSE
"CHEBI:9150","CHEMBL:CHEMBL1064","chebi","chembl","simvastatin","T1_canonico_canonico",FALSE
"CHEBI:9150","MeSH:D019821","chebi","mesh","simvastatin","T1_canonico_canonico",FALSE
"CHEBI:9168","CHEMBL:CHEMBL413","chebi","chembl","sirolimus","T1_canonico_canonico",FALSE
"CHEBI:9168","MeSH:D020123","chebi","mesh","sirolimus","T1_canonico_canonico",FALSE
"CHEBI:92223","CHEMBL:CHEMBL2103863","chebi","chembl","abexinostat","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL47050","CHEBI:92278","chembl","chebi","r16341","T3_alias_alias",FALSE
"CHEBI:9233","CHEMBL:CHEMBL267930","chebi","chembl","spiperone","T1_canonico_canonico",FALSE
"CHEBI:9233","MeSH:D013134","chebi","mesh","spiperone","T1_canonico_canonico",FALSE
"CHEBI:92511","CHEMBL:CHEMBL534","chebi","chembl","ketotifen","T1_canonico_canonico",FALSE
"CHEBI:92511","MeSH:D007665","chebi","mesh","ketotifen","T1_canonico_canonico",FALSE
"CHEBI:94186","CHEMBL:CHEMBL2018302","chebi","chembl","tubastatina","T1_canonico_canonico",FALSE
"CHEBI:94287","CHEMBL:CHEMBL401989","chebi","chembl","erastin","T1_canonico_canonico",FALSE
"CHEBI:9453","CHEMBL:CHEMBL17157","chebi","chembl","terfenadine","T1_canonico_canonico",FALSE
"CHEBI:9453","MeSH:D016593","chebi","mesh","terfenadine","T1_canonico_canonico",FALSE
"CHEBI:94573","CHEMBL:CHEMBL1628688","chebi","chembl","zibotentan","T1_canonico_canonico",FALSE
"CHEBI:94770","CHEMBL:CHEMBL2354444","chebi","chembl","pirarubicin","T1_canonico_canonico",FALSE
"CHEBI:94771","CHEMBL:CHEMBL2105763","chebi","chembl","quisinostat","T1_canonico_canonico",FALSE
"CHEBI:94793","CHEMBL:CHEMBL2107832","chebi","chembl","pimasertib","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1401","CHEBI:94807","chembl","chebi","nitazoxanida","T3_alias_alias",FALSE
"CHEBI:9495","CHEMBL:CHEMBL120563","chebi","chembl","thiram","T1_canonico_canonico",FALSE
"CHEBI:9495","MeSH:D013893","chebi","mesh","thiram","T1_canonico_canonico",FALSE
"CHEBI:9505","CHEMBL:CHEMBL1185260","chebi","chembl","nitrobluetetrazolium","T2_canonico_alias",FALSE
"CHEBI:9505","CHEMBL:CHEMBL403063","chebi","chembl","nitrobluetetrazoliumchloride","T2_canonico_alias",FALSE
"CHEBI:9505","MeSH:D009580","chebi","mesh","nitrobluetetrazolium","T2_canonico_alias",FALSE
"CHEBI:95060","CHEMBL:CHEMBL2103840","chebi","chembl","dinaciclib","T1_canonico_canonico",FALSE
"CHEBI:95071","CHEMBL:CHEMBL1851943","chebi","chembl","pracinostat","T1_canonico_canonico",FALSE
"CHEBI:95073","CHEMBL:CHEMBL2364628","chebi","chembl","ricolinostat","T1_canonico_canonico",FALSE
"CHEBI:95093","CHEMBL:CHEMBL1236962","chebi","chembl","omipalisib","T1_canonico_canonico",FALSE
"CHEBI:9513","CHEMBL:CHEMBL468","chebi","chembl","distaval","T3_alias_alias",FALSE
"CHEBI:9516","CHEMBL:CHEMBL96926","chebi","chembl","thapsigargin","T1_canonico_canonico",FALSE
"CHEBI:9516","MeSH:D019284","chebi","mesh","thapsigargin","T1_canonico_canonico",FALSE
"CHEBI:95341","CHEMBL:CHEMBL2105759","chebi","chembl","baricitinib","T1_canonico_canonico",FALSE
"CHEBI:9555","CHEMBL:CHEMBL727","chebi","chembl","thioguanine","T2_canonico_alias",FALSE
"CHEBI:9555","MeSH:D013866","chebi","mesh","thioguanine","T2_canonico_alias",FALSE
"CHEBI:9570","CHEMBL:CHEMBL671","chebi","chembl","thiotepa","T1_canonico_canonico",FALSE
"CHEBI:9570","MeSH:D013852","chebi","mesh","thiotepa","T1_canonico_canonico",FALSE
"CHEBI:9574","CHEMBL:CHEMBL2108110","chebi","chembl","thrombin","T1_canonico_canonico",FALSE
"CHEBI:9574","MeSH:D013917","chebi","mesh","thrombin","T1_canonico_canonico",FALSE
"MeSH:D013961","CHEBI:9584","mesh","chebi","thyroidgland","T2_canonico_alias",FALSE
"CHEBI:9588","CHEMBL:CHEMBL833","chebi","chembl","ticlopidine","T1_canonico_canonico",FALSE
"CHEBI:9588","MeSH:D013988","chebi","mesh","ticlopidine","T1_canonico_canonico",FALSE
"CHEBI:9652","CHEMBL:CHEMBL3989843","chebi","chembl","tranilcipromina","T3_alias_alias",FALSE
"CHEBI:9652","MeSH:D014191","chebi","mesh","transamine","T3_alias_alias",FALSE
"CHEBI:9667","CHEMBL:CHEMBL1451","chebi","chembl","triamcinolone","T1_canonico_canonico",FALSE
"CHEBI:9667","MeSH:D014221","chebi","mesh","triamcinolone","T1_canonico_canonico",FALSE
"CHEBI:9747","CHEMBL:CHEMBL463763","chebi","chembl","triptolide","T1_canonico_canonico",FALSE
"CHEBI:9753","CHEMBL:CHEMBL408","chebi","chembl","troglitazone","T1_canonico_canonico",FALSE
"CHEBI:9753","MeSH:D000077288","chebi","mesh","troglitazone","T1_canonico_canonico",FALSE
"CHEBI:9948","CHEMBL:CHEMBL6966","chebi","chembl","verapamilo","T3_alias_alias",FALSE
"HGNC:6001","CHEMBL:CHEMBL1201438","hgnc","chembl","interleukin2","T2_canonico_alias",FALSE
"HGNC:399","CHEMBL:CHEMBL1201451","hgnc","chembl","albumin","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL1201556","HGNC:8800","chembl","hgnc","pdgfb","T2_canonico_alias",TRUE
"CHEMBL:CHEMBL1201556","MeSH:D000077214","chembl","mesh","becaplermin","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201556","MeSH:D020574","chembl","mesh","pdgfb","T3_alias_alias",FALSE
"HGNC:5438","CHEMBL:CHEMBL1201564","hgnc","chembl","interferongamma","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL1201567","MeSH:D000069585","chembl","mesh","filgrastim","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201576","MeSH:D000069283","chembl","mesh","rituximab","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201577","MeSH:D000068818","chembl","mesh","cetuximab","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201580","MeSH:D000068879","chembl","mesh","adalimumab","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201583","HGNC:6804","chembl","hgnc","ct16","T3_alias_alias",TRUE
"CHEMBL:CHEMBL1201583","MeSH:D000068258","chembl","mesh","bevacizumab","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201608","MeSH:D016853","chembl","mesh","muromonabcd3","T1_canonico_canonico",FALSE
"HGNC:6081","CHEMBL:CHEMBL1201631","hgnc","chembl","insulin","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL1201823","MeSH:D000069594","chembl","mesh","abatacept","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201824","HGNC:4065","chembl","hgnc","alphaglucosidase","T2_canonico_alias",FALSE
"CHEMBL:CHEMBL1201824","MeSH:D000520","chembl","mesh","alphaglucosidase","T3_alias_alias",FALSE
"CHEMBL:CHEMBL1201827","MeSH:D000077544","chembl","mesh","panitumumab","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201835","MeSH:D000069549","chembl","mesh","ustekinumab","T1_canonico_canonico",FALSE
